1,พระราชบัญญัติตำรวจแห่งชาติพ.ศ.2547ตราขึ้นโดยคำแนะนำและยินยอมของ……,นายกรัฐมนตรี,ประธานรัฐสภา,วุฒิสภา,รัฐสภา,4
2,ให้......รักษาการตามพระราชบัญญัติตำรวจแห่งชาติพ.ศ.2547และมีอำนาจออก...........เพื่อปฏิบัติตามพระราชบัญญัตินี้,นายกรัฐมนตรี/พระกิจจานุเบกษา,นายกรัฐมนตรี/กฏกระทรวง,นายกรัฐมนตรี/พระราชกฤษฏีกา,นายกรัฐมนตรี / ระเบียบ,2
3,ให้ตร.ส่งเสริมให้ท้องถิ่นและชุมชนมีส่วนร่วมในกิจการตำรวจเพื่อป้องกันและปราบปรามการกระทำผิดทางอาญา ทั้งนี้การดำเนินการมีส่วนร่วมให้เป็นไปตามหลักเกณฑ์และวิธีการที่ใครกำหนด…… ,ก.ต.ช,ก.ต.ร.,คณะรัฐมนตรี    ,ผู้บัญชาการตำรวจ  ,1
4,การแบ่งข้าราชการตำรวจประเภทไม่มียศด้วยก็ได้โดยให้ตราเป็น.......,พระราชกำหนด,พระราชกฤษฏีกา,พระราชกิจจานุเบกษา,พระราชบัญญัติ,2
5,กรณีจำเป็นเพื่อประโยชน์ในการปฏิบัติหน้าที่…….จะกำหนดให้ข้าราชการตำรวจต้องปฏิบัติหน้าที่ตาม วัน เวลา ที่แตกต่างจากที่คณะรัฐมนตรีกำหนด    ,ก.ต.ร,ผู้บัญชาการตำรวจ,ก.ต.ช.,ประธาน ก.ต.ร.,3
6,การแบ่งราชการเป็นกองบังคับการให้ออกเป็น......,พระราชกำหนด,พระราชกฤษฏีกา,พระราชกิจจานุเบกษา,กฏกระทรวง,4
7,ผู้บัญชาการต้องรายงายผลการปฏิบัติงานพร้อมทั้งปัญหา และอุปสรรคต่อผู้บัญชาการตำรวจแห่งชาติทุก…..เดือนหรือตามระยะเวลาที่ผู้บัญชาการตำรวจแห่งชาติกำหนด,สามเดือน,สี่เดือน,ห้าเดือน,หกเดือน,2
8,กรรมการผู้ทรงคุณวุฒิของ ก.ต.ช ต้องมีความเชี่ยวชาญ หรือประสบการณ์ในด้านใดบ้าง,กฎหมาย  รัฐศาสตร์ อาญาวิทยา ,การงบประมาณ  เศรษฐศาสตร์  งานยุติธรรม ,การพัฒนาองค์กร การวางแผน  การงบประมาณ,รัฐประศาสนศาสตร์  การวางแผน นิติศาสตร์  ,3
9,หากกรรมการผู้ทรงคุณวุฒิของก.ต.ช.พ้นจากตำแหน่งตามวาระให้ดำเนินการอย่างไร,สรรหาใหม่ภายใน๖๐วันก่อนวันครบวาระ,สรรหาใหม่ทันที่ภายใน ๑๕ วันก่อนวันครบวาระ,ปฏิบัติหน้าที่ต่อไปจนเกิน ๒ วาระติดต่อกันได้,ปฏิบัติหน้าที่ต่อไปจนกว่ากรรมการผู้ทรงคุณวุฒิซึ่งได้รับสรรหาใหม่เข้ารับหน้าที่,4
10,ยศตำรวจเริ่มตั้งแต่ลำดับใดถึงลำดับใด,พลตำรวจ – พลตำรวจเอก,สิบตำรวจตรี. – พลตำรวจเอก,"พลตำรวจ , ประทวน , สัญญาบัตร",ชั้นประทวน – ชั้นสัญญาบัตร,2
11,ผู้ที่มีอำนาจสั่งแต่งตั้งว่าที่ยศพลตำรวจตรีขึ้นไปได้แก่,นายกรัฐมนตรี,ผู้บัญชาการตำรวจแห่งชาติ,คณะรัฐมนตรี,ก.ต.ช.,1
12,สำนักงานตำรวจแห่งชาติเป็นส่วนราชการที่มีฐานะเป็น….. และอยู่ในการบังคับบัญชาของ…….,มีฐานะเป็นทบวงไม่ขึ้นกับกระทรวง ทบวง,เป็นกรมขึ้นกับกระทรวงมหาดไทย,เป็นกรมขึ้นกับกระทรวงยุติธรรม,นิติบุคคล อยู่ในบังคับบัญชาของนายกรัฐมนตรี,4
13,ข้อใดไม่ใช่โทษทางวินัย,ตัดเงินเดือน     ทัณฑกรรม  ไล่ออก,ให้ออก  จำขัง  ,กักยาม กักขัง ทัณฑ์กรรม,ไล่ออก ทัณฑ์กรรม กักขัง,2
14,ข้อใดไม่ใช่ตำแหน่งข้าราชการตำรวจ ตาม พ.ร.บ.2547,พนักงานสอบสวนผู้เชี่ยวชาญพิเศษ,รองผู้บังคับหมู่,ผู้ช่วยผู้บัญชาการ,รองผู้บัญชาการ,3
15,ข้าราชการตำรวจได้รับเงินเพิ่มค่าครองชีพชั่วคราวตามภาวะเศรษฐกิจเป็นไปตามหลักเกณฑ์และ วิธีการที่กำหนดใน,คณะรัฐมนตรี,ก.ต.ช., ก.ตร.,พระราชกฤษฎีกา,4
16,การพิจารณาอุทธรณ์คำสั่งกักยามให้พิจารณาให้แล้วเสร็จภายใน,๒๔๐ วันนับแต่วันที่ได้รับอุทธรณ์,๑๒๐ วันนับแต่วันที่ได้รับอุทธรณ์,๖๐ วันนับแต่วันที่ได้รับอุทธรณ์,๓๐ วันนับแต่วันที่ได้รับอุทธรณ์,1
17,การใช้สิทธิอุทธรณ์กรณีถูกตัดเงินเดือนต้องกระทำภายในกี่วันนับแต่วันที่ทราบคำสั่ง,๑๐ วัน,๓๐ วัน,๖๐ วัน,๙๐ วัน,2
18,ข้าราชการตำรวจที่อาจถูกสืบสวนและสอบสวนว่ากระทำผิดวินัยแต่ได้ออกไปก่อนดำเนินการสืบสวนหรือสอบสวนจะต้องถูกสืบสวนหรือสอบสวนต่อหากกลับเข้ารับราชการภายในกี่ปี,๔ ปี,๕ ปี,๖ ปี,๗ ปี,2
19,การแต่งตั้งผู้บัญชาการตำรวจแห่งชาตินายกรัฐมนตรีคัดเลือกรายชื่อเสนอหน่วยงานใด…..เพื่อพิจารณาให้ความ   เห็นชอบก่อนแล้วให้นายกรัฐมนตรีนำความกราบบังคมทูลเพื่อทรงพระกรุณาโปรดเกล้าฯ แต่งตั้ง,ก.ตร.,รัฐมนตรีกระทรวงมหาดไทย,คณะรัฐมนตรี,ก.ต.ช.,4
20,การแต่งตั้งข้าราชการตำรวจให้ดำรงตำแหน่งรองผู้บัญชาการตำรวจแห่งชาติให้ผู้บัญชาการตำรวจแห่งชาติคัดเลือกรายชื่อข้าราชการตำรวจเสนอ……เพื่อพิจารณาให้ความเห็นชอบก่อนแล้วให้นายกรัฐมนตรีนำความกราบบังคมทูลเพื่อทรงพระกรุณาโปรดเกล้าฯแต่งตั้ง,ก.ตร.,รัฐมนตรีกระทรวงมหาดไทย,ก.ต.ช,คณะรัฐมนตรี,1
21,ผู้ใดไม่ใช่คณะกรรมการบริหารกองทุนเพื่อการสืบสวนและสอบสวนคดีอาญา,ผู้แทนกระทรวงยุติธรรม,ผู้แทนสำนักงบประมาณ ,ผู้แทนกรมบัญชีกลาง,ผู้แทนกระทรวงมหาดไทย,4
22,การใช้งานโยธาหรืองานอื่นของทางราชการได้เพียงไม่เกิน 6 ชั่วโมงต่อวันจัดเป็นโทษทางวินัยสถานใด,ภาคทัณฑ์   -   ปลดออก,กักยาม        -     กักขัง,ทัณฑกรรม  –    ให้ออก,กักยาม     -      ตัดเงินเดือน,2
23,นางสาวลัดดาเอาเครื่องแบบตำรวจของเพื่อนมาใส่โดยที่ตัวเองไม่มีสิทธิจะต้องได้รับโทษอย่างไร,จำคุกไม่เกิน ๓ เดือน ถึง ๕ ปี,จำคุกไม่เกิน ๑ เดือน ถึง ๑ ปี,จำคุกไม่เกิน ๕ เดือน ถึง ๕ ปี,จำคุกไม่เกิน ๖ เดือน ถึง ๑ ปี,1
24,เพื่อรักษาความเที่ยงธรรมในการแต่งตั้ง และโยกย้ายข้าราชการตำรวจ ให้ ก.ตร. ออกกฎ ก.ตร. กำหนดหลักเกณฑ์และวิธีการแต่งตั้งและโยกย้ายข้าราชการตำรวจไว้ให้ชัดเจนแน่นอน โดยให้มีผลใช้บังคับ,60 วัน,90 วัน,120 วัน,180 วัน,4
25,จงเรียงลำดับโทษทางวินัยจากเบาไปหาหนัก,ไล่ออก  ภาคทัณฑ์  กักยาม,ทัณฑ์กรรม ปลดออด กักขัง, ตัดเงินเดือน ปลดออก ไล่ออก,ภาคทัณฑ์  จำขัง  กักยาม,3
26,ข้าราชการตำรวจที่กระทำผิดวินัยอย่างร้ายแรงที่ถูกไล่ออกหากมีเหตุอันควรได้ลดหย่อนโทษมาประกอบการพิจารณาการลงโทษแต่การลดโทษต้องไม่ต่ำกว่า ,ปลดออก ,ถูกสั่งพักราชการ ,ตัดเงินเดือน ,กักขัง,1
27,ผู้ที่เป็นกรรมการก.ตร.และกรรมการก.ต.ช.ในขณะเดียวกันได้คือ,นายกรัฐมนตรีและผู้บัญชาการตำรวจแห่งชาติ,นายกรัฐมนตรีและผู้บัญชาการ ,ผู้บัญชาการตำรวจแห่งชาติและเลขานุการก.พ.,เลขาธิการ   ก.พ. ,1
28,การกำหนดจำนวนตำแหน่งข้าราชการตำรวจตั้งแต่ตำแหน่งผู้บังคับการ พนักงานสอบสวนผู้เชี่ยวชาญพิเศษ หรือตำแหน่งเทียบเท่าขึ้นไปในส่วนราชการต่าง ๆ ต้องได้รับความเห็นชอบจาก……… ก่อน          ,ก.ตร.,ก.ต.ช.,ผู้บัญชาการตำรวจแห่งชาติ,ก.พ.,2
29,ข้าราชการตำรวจอาจได้รับเงินเพิ่มสำหรับตำแหน่ ที่ประจำอยู่ต่างประเทศโดยความเห็นชอบ จากหน่วยงานใด,สำนักนายกรัฐมนตรี ,สำนักงานตำรวจแห่งชาติ ,กระทรวงการต่างประเทศ,กระทรวงการคลัง,4
30,ผู้ที่มีอำนาจหน้าที่ในการประกาศรายชื่อ คณะกรรมการ ก.ต.ช. ผู้ทรงคุณวุฒิ คือ,รองนายกรัฐมนตรีที่ได้รับมอบหมาย,รัฐมนตรีที่ได้รับมอบหมาย,ผู้บัญชาการตำรวจแห่งชาติ,นายกรัฐมนตรี,4
31,ลักษณะ ชนิด และประเภทของเครื่องแบบตำรวจ ให้เป็นไปตามที่กำหนดใน,แถลงการณ์ ,คำสั่ง   ,กฎกระทรวง,ประกาศ,3
32,กองทุนเพื่อการสืบสวนและสอบสวนคดีอาญา  มีวัตถุประสงค์เพื่อ,สนับสนุนงานสืบสวนและสอบสวนคดีอาญา     ,สนับสนุนงานความมั่นคง ,สนับสนุนงานสืบสวนและสอบสวนคดีแพ่ง        ,สนับสนุนงานยุทธวิธี,1
33,คณะกรรมการบริหารกองทุนคณะหนึ่ง ประกอบด้วย……,นายกรัฐมนตรีเป็นประธานกรรมการ     ,ผู้แทนสำนักงานปลัดสำนักนายกรัฐมนตรี,ผู้แทนสำนักงานศึกษาธิการ                ,ผู้แทนกระทรวงมหาดไทย,2
34,เงินกองทุนที่ได้รับอนุมัติจากคณะรัฐมนตรีได้แก่,เงินค่าเปรียบเทียบปรับคดีแพ่งที่เป็นอำนาจของข้าราชการตำรวจ,เงินค่าปรับตามกฎหมายว่าด้วยการจราจรทางบก เฉพาะส่วนที่จะต้องนำส่งเป็นรายได้แผ่นดิน,เงินภาษีอากรเท่านั้น                             ,เงินสหกรณ์,2
35,รายงานสถานะการเงินและบริหารกองทุนเพื่อการสืบสวนและสอบสวนคดีอาญาต่อส่วนใด    ,ก.พ.  ,สำนักงานตำรวจแห่งชาติ     ,ก.ต.ช ,กระทรวงมหาดไทย,3
36,คณะกรรมการบริหารกองทุนเพื่อการสืบสวนและสอบสวนคดีอาญา จะต้องจัดทำงบการเงินและบัญชี ส่งผู้ตรวจสอบบัญชีตรวจสอบภายใน…..วัน นับแต่วันสิ้นปีปฏิทินทุกปี,120 วัน                ,240   วัน        ,90 วัน         ,45 วัน,1
37,ใครเป็นผู้เสนอแนะการจัดวางมาตรฐานระบบบัญชี,ผู้แทนสำนักงานตำรวจแห่งชาติ                    ,ผู้แทนกรมบัญชีกลาง,ก.ต.ช.                 ,ผู้แทนสำนักงานรัฐสภา,2
38,หน่วยงานใดมีหน้าที่เป็นผู้สอบบัญชีของกองทุนเพื่อการสืบสวนและสอบสวนคดีอาญาทุกรอบปี แล้วทำรายงานผลการสอบบัญชีของกองทุนเสนอต่อ,ก.ตร. และกระทรวงการคลัง                 ,ก.ต.ช. และกระทรวงการคลัง,นายกรัฐมนตรี    ,สำนักงานการตรวจเงินแผ่นดิน,4
39,สำนักงานตำรวจแห่งชาติอยู่ในบังคับบัญชาของใคร,ผู้บัญชาการตำรวจแห่งชาติ      ,นายกรัฐมนตรี ,รัฐมนตรีกระทรวงมหาดไทย,ปลัดสำนักนายกรัฐมนตรี,2
40,กฎกระทรวงที่ออกโดยผู้รักษาตามพระราชบัญญัติตำรวจแห่งชาติ พ.ศ. ๒๕๔๗จะมีผลใช้บังคับเมื่อใด,หลัง ๑๕ วันจากวันที่ประกาศในราชกิจจานุเบกษา,นับแต่วันถัดจากวันประกาศในราชกิจจานุเบกษา,ก่อน ๓๐ วันประกาศในราชกิจจานุเบกษา,ประกาศในราชกิจจานุเบกษา,4
41,การแบ่งส่วนราชการเป็นกองบัญชาการให้ตราเป็น……,ตราเป็นพระราชกฤษฎีกา       ,กฎกระทรวง  ,พระราชกำหนด    ,อนุสัญญา,1
42,“ประธานกรรมการ” ตามพระราชบัญญัติตำรวจแห่งชาติ พ.ศ. ๒๕๔๗หมายความว่า,ประธานกรรมการนโยบายตำรวจแห่งชาติ   ,ประธานกรรมการข้าราชการตำรวจ,ประธานกรรมการสืบสวนสอบสวน            ,ประธานกรรมการสำนักงานตำรวจแห่งชาติ,1
43,การแบ่งส่วนราชการในสำนักงานตำรวจแห่งชาติแบ่งเป็นกี่ส่วน ,๓ ส่วนคือ ตร. กองบัญชาการ  กองกำกับการ             ,แบ่งเป็น ๒ ส่วนคือ สำนักงานผู้บัญชาการตำรวจแห่งชาติ และ กองบัญชาการ,๓ ส่วนคือส่วนกลาง  ส่วนภูมิภาค   ส่วนท้องถิ่น   ,กองบังคับการ   กองกำกับการ,2
44,จะโปรดเกล้าฯแต่งตั้งผู้บังคับการได้จากผู้ที่มีชั้นยศใด,พลตำรวจตรีหรือพลตำรวจโท    ,พลตำรวจโทหรือพลตำรวจเอก,เฉพาะพลตำรวจตรี                       ,ยศพันตำรวจเอกซึ่งได้รับอัตราเงินเดือนพันตำรวจเอก (พิเศษ) หรือพลตำรวจตรี,4
45,การให้ข้าราชการตำรวจซึ่งดำรงตำแหน่งพนักงานสอบสวนได้รับเงินเพิ่มเป็นกรณีพิเศษตามระเบียบที่ ก.ตร. กำหนดโดยความเห็นชอบของ………………..,กระทรวงการคลัง,ผู้บัญชาการตำรวจแห่งชาติ,นายกรัฐมนตรี,กระทรวงมหาดไทย,1
46,"การกำหนดตำแหน่งที่เรียกชื่ออย่างอื่นที่จะกำหนดให้เทียบกับตำแหน่งข้าราชการตำรวจให้กำหนดไว้โดย
",ระเบียบการตำรวจเกี่ยวกับคดี,มติก.ตร. ,กฎ ก.ตร.,นายกรัฐมนตรี,3
47,การกำหนดจำนวนเงินเพิ่มเป็นกรณีพิเศษแก่ตำแหน่งพนักงานสอบสวนให้คำนึงถึงข้อใด,ค่าใช้จ่ายในการปฏิบัติเลื่อนตำแหน่งสูงขึ้น,การดำรงตนอยู่ในความยุติธรรมอย่างมีเกียรติ,เปรียบเทียบไม่ได้กับค่าตอบแทนที่รัฐจ่ายให้แก่กระบวนการยุติธรรม,เป็นการไม่แบ่งระดับชั้นพนักงานสอบสวน,2
48,"ในกรณีที่กรรมการข้าราชการตำรวจผู้ทรงคุณวุฒิจะพ้นจากตำแหน่งตามวาระ ให้ดำเนินการจัดให้มีการเลือกกรรมการข้าราชการตำรวจผู้ทรงคุณวุฒิใหม่ภายในกี่วันก่อนวันครบวาระในกรณีที่กรรมการข้าราชการตำรวจผู้ทรงคุณวุฒิจะพ้นจากตำแหน่งตามวาระให้ดำเนินการจัดให้มีการเลือกกรรมการข้าราชการตำรวจผู้ทรงคุณวุฒิใหม่ภายในกี่วันก่อนวันครบวาระ
",30 วัน,245 วัน,90 วัน         ,60 วัน,4
49,การสั่งให้ข้าราชการตำรวจในกองบัญชาการประจำหรือสำรองราชการตามกฎก.ตร.เป็นอำนาจของ,ผู้บัญชาการ,รองผู้บัญชาการตำรวจแห่งชาติ,ผู้ช่วยผู้บัญชาการ,จเรตำรวจแห่งชาติ,1
50,การบรรจุบุคคลเข้ารับราชการเป็นข้าราชการตำรวจนั้นยึดถือตามข้อใด,มตินายกรัฐมนตรี     ,กฎก.ตร. ,ระเบียบก.ตร.  ,รัฐสภา,3
51,การบรรจุบุคคลเข้ารับราชการเป็นข้าราชการตำรวจชั้นสัญญาบัตรถือหลักเกณฑ์ใด,กำหนดการสอบแข่งขันเท่านั้น   ,กำหนดฉพาะการคัดเลือกเท่านั้น            ,กำหนดสอบเฉพาะข้อเขียน,คัดเลือกหรือสอบแข่งขันได้,4
52,จะโปรดเกล้าฯแต่งตั้งตำแหน่งจเรตำรวจแห่งชาติได้จากผู้มีชั้นยศใด,ยศพลตำรวจตรี      ,เฉพาะยศพลตำรวจเอกเท่านั้น     ,ยศพลตำรวจโทหรือพลตำรวจเอกได้,ยศพลตำรวจตรีหรือยศพลตำรวจโท,3
53,การแต่งตั้งข้าราชการตำรวจทุกตำแหน่งนอกจากตำแหน่งผู้บัญชาการตำรวจแห่งชาติจะแต่งตั้งให้ดำรงตำแหน่งเทียบเท่าด้วยได้หรือไม่,แต่งตั้งไม่ได้    ,ตามมติคณะรัฐมนตรี  ,แต่งตั้งได้   ,ตามที่รัฐมนตรีกำหนด,3
54,ให้….. แต่งตั้งคณะกรรมการคัดเลือกเพื่อทำหน้าที่ตรวจสอบข้าราชการตำรวจผู้มีสิทธิดำรงตำแหน่งผู้บัญชาการถึง รองผู้บัญชาการตำรวจแห่งชาติ,ก.ต.ช.    , รัฐสภา         ,นายกรัฐมนตรี, ก.ตร.,4
55,การคัดเลือก การทำความตกลงกัน การให้ความเห็นชอบ และการแต่งตั้งข้าราชการตำรวจปกติจะคำนึงถึง,ความอาวุโสร้อยละ ๒๕                 ,ประวัติการรับราชการ,ความประพฤติที่ถูกลงโทษทางวินัยประกอบกัน    ,ความรู้เฉพาะปริญญาตรีขึ้นไปเท่านั้น,2
56,ใครเป็นผู้สั่งเลื่อนเงินเดือนข้าราชการตำรวจระดับ ส.๘ ระดับ ส.๗ และระดับ ส.๖ เมื่อได้รับความเห็นชอบจาก ก.ตร. แล้ว,.ผู้บัญชาการตำรวจแห่งชาติ    ,นายกรัฐมนตรี   ,ประธาน ก.ต.ช.     ,ประธานรัฐสภา,1
57,การพิจารณาเลื่อนเงินเดือนของข้าราชการตำรวจ ให้คำนึงถึงข้อใด,คุณภาพและปริมาณงาน,ประสิทธิผลของงานที่ไม่ได้ปฏิบัติมา,ความไม่อุตสาหะในการปฏิบัติหน้าที่ ,การไม่รักษาวินัย,1
58,หน่วยงานใดมีหน้าที่เป็นผู้สอบบัญชีของกองทุนเพื่อการสืบสวนและสอบสวนคดีอาญา,คณะรัฐมนตรี,กระทรวงการคลัง ,ก.ตร.,สำนักงานตรวจเงินแผ่นดิน,4
59,กองทุนเพื่อการสืบสวนและสอบสวนคดีอาญา ประกอบด้วยอะไร,เงินอุดหนุนที่ไม่ได้จากรัฐบาล,ดอกผลที่เกิดจากกองทุน,ทรัพย์สินที่ไม่ได้รับการสนับสนุนจากส่วนราชการใด,บัญชีธนาคาร,2
60,ข้าราชการตำรวจถึงแก่ความตาย เนื่องจากการปฏิบัติหน้าที่ ใครเป็นผู้มีอำนาจเลื่อนเงินเดือนให้เป็นกรณีพิเศษ,นายกรัฐมนตรี,ผู้บัญชาการ,ผู้บัญชาการตำรวจแห่งชาติ,ก.ตร.,4
