1,ปัจจัยข้อใดไม่ส่งผลต่อการเปลี่ยนแปลงรายได้ประชาชาติ,การบริโภค ,การลงทุน,อัตราเงินเฟ้อ,การส่งออกสินค้าและบริการ,3
2,ข้อใด ไม่ใช่ โอกาสทางด้านธุรกิจของประเทศไทย,นโยบายกระตุ้นเศรษฐกิจของรัฐบาลไทย,โลกต้องการอาหารมากขึ้น,เศรษฐกิจของโลกขยายตัวอย่างต่อเนื่อง,การเปิดประชาคมเศรษฐกิจอาเซียน,1
3,สภาพการณ์ใดบ่งบอกว่าเกิดภาวะเงินเฟ้อในระบบเศรษฐกิจ,ประชาชนมีรายได้ที่แท้จริงเพิ่มขึ้น             ,สินค้าและบริการต่าง ๆ มีราคาสูงขึ้น,อำนาจซื้อของเงินที่มีอยู่ในมือประชาชนลดลง,เงินจำนวนเท่าเดิมไม่สามารถซื้อสินค้าและบริการตามที่ต้องการได้,2
4,การวิเคราะห์เศรษฐกิจด้วยเครื่องมือ SWOT Analysis ปัจจัยใดที่เราสามารถควบคุมได้,จุดแข็ง และ โอกาส                              ,โอกาส และ ข้อจำกัด,จุดแข็ง และ จุดอ่อน                               ,ไม่สามารถควบคุมได้เลย,3
5,ข้อใดเป็นผลของการรวมกลุ่มการค้าระหว่างประเทศแบบเขตการค้าเสรีอาเซียน,ประเทศสมาชิกอาเซียนจะเก็บภาษีจากประเทศภายนอกในอัตราเดียวกัน,ประเทศสมาชิกอาเซียนจะใช้นโยบายทางเศรษฐกิจและค่าเงินสกุลเดียวกัน,ประเทศสมาชิกอาเซียนจะขจัดกำแพงการค้าระหว่างกัน แต่ยังคงมีกับประเทศอื่นๆ ภายนอก,ประเทศสมาชิกอาเซียนจะสามารถเคลื่อนย้ายปัจจัยการผลิตระหว่างกันได้อย่างอิสระ,3
6,มาตรการกีดกันทางการค้าที่มิใช่ภาษี (Non Tariff Barriers) มีหลายประการ ยกเว้นข้อใด,ภาษีมูลค่าเพิ่ม,ภาษีศุลกากร,การกำหนดเกี่ยวกับการปิดฉลากสินค้า,การกำหนดมาตรฐานแรงงาน สิ่งแวดล้อม และทรัพย์สินทางปัญญา,2
7,ข้อใด ไม่ใช่ เป้าหมายในการดำเนินธุรกิจในอดีต,มีความรับผิดชอบต่อสังคม,ต้นทุนการผลิตต่อหน่วยต่ำ,ครองส่วนแบ่งการตลาดสูง,กำไรสูง,1
8,ข้อใดถูกต้องตามหลักปรัชญาเศรษฐกิจพอเพียง,รู้จักกินรู้จักใช้ จนอยู่ได้ไม่เดือดร้อน,ขยันทำกิน จนมีเงินใช้จ่ายไม่เดือดร้อน,ขยันทำมาหากิน รู้จักเก็บออม ใช้จ่ายอย่างไม่เดือดร้อน,ขยันทำมาหากิน รู้จักเก็บออม จนมีเงินให้กู้ ,3
9,สาเหตุของการเกิดปัญหาวิกฤตเศรษฐกิจในยุโรปคือ,คนตกงาน ไม่มีรายได้             ,ธนาคารล้ม,เกิดฟองสบู่ในยุโรป,หนี้สาธารณะสูง,4
10,ท่านคิดว่าโครงสร้างรายได้ทางเศรษฐกิจของประเทศไทย เรื่องใดที่มีความสำคัญที่สุด,การบริโภค                               ,การส่งออก,การใช้จ่ายของรัฐบาล                              ,การลงทุนของภาคเอกชน,2
11,ข้อใด ไม่ใช่ หลักการของสินค้าที่จะได้รับสิทธิพิเศษภายใต้ข้อกำหนดเขตการค้าเสรีอาเซียน ,เป็นไปตามหลักการลดภาษีต่างตอบแทน,ระบุในบัญชีการลดภาษีของประเทศผู้นำเข้า,เป็นไปตามกฎว่าด้วยแหล่งกำเนิดสินค้า,ไม่ต้องแสดงเอกสารต่อศุลกากรนำเข้า,4
12,ภาวะเศรษฐกิจของประเทศไทยปัจจุบันมุ่งสู่เป้าหมายทางเศรษฐกิจด้านใด,ลดความเหลื่อมล้ำ,เศรษฐกิจของประเทศขยายตัว,เศรษฐกิจของประเทศต้องมีเสถียรภาพ,เศรษฐกิจในประชาคมเศรษฐกิจอาเซียน,3
13,อาชญากรรมที่มีสาเหตุมาจากขบวนการใช้โทรศัพท์หลอกให้เหยื่อหลงเชื่อทำธุรกรรมผ่านทางอิเล็กทรอนิกส์ (Call Phone) ถือว่าเป็นอาชญากรรมที่เกิดจากการเปลี่ยนแปลงด้านใด,ด้านเทคโนโลยีสารสนเทศที่ทันสมัย,ด้านการแข่งขันแย่งชิงทรัพยากรที่มีอยู่อย่างจำกัด,ด้านสังคมและวัฒนธรรมที่เสื่อมถอย,ด้านสภาพการบังคับใช้กฎหมายที่ไม่มีประสิทธิภาพ ,1
14,อาชีพใดที่ไม่สามารถโยกย้ายแรงงานฝีมืออย่างเสรีในการรวมเป็นประชาคมอาเซียนได้,ผู้ช่วยพยาบาล,นักสำรวจ,นักบัญชี ,วิศวกร,1
15,หากเงินดอลล่าร์สหรัฐมีค่าอ่อนตัวลงเมื่อเทียบกับเงินสกุลยูโร และค่าเงินบาทแข็งขึ้น ราคาซื้อขายน้ำมันดิบจะเป็นอย่างไร,ราคาน้ำมันดิบปรับตัวสูงขึ้น,ราคาน้ำมันดิบปรับตัวลดลง,ราคาน้ำมันดิบคงที่,อัตราแลกเปลี่ยนเงินตรา ไม่มีผลต่อราคาซื้อขายน้ำมันดิบ ,1
16,ข้อใดต่อไปนี้ ไม่ใช่ การพัฒนาเศรษฐกิจให้ยั่งยืน,การพัฒนาให้เศรษฐกิจขยายตัวและอยู่ในระดับที่สูง,การพัฒนาให้เศรษฐกิจขยายตัวและกระจายทั่วถึง,การพัฒนาให้เศรษฐกิจขยายตัวและไม่ให้มีการเติบโตสูงเกินไป,การพัฒนาให้เศรษฐกิจขยายตัวและค่าครองชีพอยู่ในระดับเหมาะสม,1
17,ข้อใด ไม่ใช่ เป้าหมายการพัฒนาแบบยั่งยืนตามแนวคิดของกองทุนประชากรแห่งสหประชาชาติ,การกระจายประโยชน์,จัดสรรทรัพยากรอย่างสมดุล,ปกป้องสิ่งแวดล้อม,คุณภาพชีวิตที่ดีขึ้น,2
18,ข้อใด ไม่ใช่ แนวคิดเกี่ยวกับการพัฒนาที่ยั่งยืน,เป็นแนวคิดที่มุ่งเน้นกระบวนการพัฒนาที่สมดุล,เป็นกระบวนการที่เกี่ยวข้องกับปฏิสัมพันธ์ในลักษณะพลวัตระหว่างระบบชีวภาพ เศรษฐกิจและสังคม,เป้าหมายสุดท้ายคือ ความผาสุก ความเป็นอยู่ที่ดีของประชาชนอย่างต่อเนื่อง,สร้างสมดุลของการพัฒนาโดยเน้นการพัฒนาเศรษฐกิจเป็นหลัก,4
19,“ปรัชญาเศรษฐกิจพอเพียง” ประกอบด้วย,เงื่อนไขความรู้ และเงื่อนไขความชอบธรรม,ความพอเพียง ความมีเหตุผล และการมีภูมิคุ้มกันที่ดีในตัว,เงื่อนไขความรู้ และเงื่อนไขความซื่อสัตย์,ความพอประมาณ ความมีเหตุผล และการมีภูมิคุ้มกันที่ดีในตัว,4
20,ข้อใดคือ ค่าดัชนีวัดเสถียรภาพทางเศรษฐกิจของประเทศ,รายได้ประชาชาติ และอัตราเงินเฟ้อ,ผลิตภัณฑ์มวลรวมในประเทศ และผลิตภัณฑ์มวลรวมประชาชาติ,สภาพคล่องทางการเงิน และทุนสำรองระหว่างประเทศ,อัตราการว่างงาน และดุลการค้า,1
21,สาเหตุของปัญหาวิกฤตซับไพร์ม (Sub prime) มีหลายประการ ยกเว้นข้อใด, ธนาคารพาณิชย์หรือสถาบันการเงินปล่อยสินเชื่อให้ผู้กู้ที่มีความเสี่ยงสูง,การเก็งกำไรจากอสังหาริมทรัพย์ที่ด้อยคุณภาพ,กลุ่มทุนที่มาลงทุนในตราสารหรือกองทุนขาดสภาพคล่อง เพราะมีหนี้ที่ไม่ก่อให้เกิดรายได้, การตกงานเพิ่มสูงขึ้น โดยเฉพาะแรงงานภาคการก่อสร้างอสังหาริมทรัพย์,4
22,จากคำกล่าวที่ว่า “ภาวะเศรษฐกิจของสหภาพยุโรปที่แย่ลง ส่งผลให้เศรษฐกิจของประเทศไทยจะชะลอตัวลงได้” ท่านคิดว่าเป็นจริงหรือไม่ เพราะเหตุใด,ไม่เป็นจริง เพราะเศรษฐกิจของประเทศไทย ไม่ได้ขึ้นอยู่กับเศรษฐกิจของยุโรป,จริง เพราะเศรษฐกิจของประเทศไทยขึ้นอยู่กับเศรษฐกิจโลก,ไม่จริง เพราะเศรษฐกิจของประเทศไทยขึ้นอยู่กับเศรษฐกิจจีนและสหรัฐ,จริง เพราะเศรษฐกิจของประเทศไทยขึ้นอยู่กับเศรษฐกิจของยุโรปเท่านั้น,2
23,ข้อใด ไม่ใช่ เป้าหมายทางด้านเศรษฐกิจ,ระดับราคาสินค้าอยู่ในระดับที่ไม่สูงมาก,รัฐบาลใช้งบประมาณเพื่อกระตุ้นเศรษฐกิจ,เศรษฐกิจของประเทศในปีนี้ขยายตัวร้อยละ 5,คนชนบทมีระดับรายได้สูงขึ้น,2
24,ท่านคิดว่าภาวะเศรษฐกิจที่ตกต่ำ จะส่งผลต่อการทำงานของเจ้าหน้าที่ตำรวจหรือไม่ อย่างไร,มีผล  เพราะเจ้าหน้าที่ตำรวจต้องปฏิบัติหน้าที่ตามกฎหมาย,มีผล  เพราะเจ้าหน้าที่ตำรวจต้องรับคำร้องทุกข์และปราบปรามอาชญากรรมมากขึ้น,ไม่มีผล เพราะเจ้าหน้าที่ตำรวจเป็นเพียงผู้ทำหน้าที่รักษากฎหมาย,ไม่มีข้อใดถูก,2
25,จากการที่สหรัฐอเมริกาใช้มาตรการ Quantitative easing (QE) ท่านคิดว่าจะส่งผลกระทบเศรษฐกิจไทยอย่างไร,ทำให้ค่าเงินบาทของประเทศอ่อนค่าลง,ทำให้ค่าเงินบาทของประเทศแข็งค่าขึ้น,ทำให้ประเทศไทยนำเข้าสินค้าได้น้อยลง,ทำให้ประเทศไทยส่งออกสินค้าได้มากขึ้น,2
26,ข้อใด ไม่ใช่ ความหมายของการพัฒนาเศรษฐกิจ,การทำให้คนในประเทศมีค่าใช้จ่ายน้อยลง,การทำให้คนจนในประเทศลดลง,ลดปัญหาการว่างงานในสังคม,การทำให้เศรษฐกิจของประเทศขยายตัว,1
27,หากรัฐบาลประกาศหาเสียงกับประชาชนว่าจะทำให้รายได้ประชาชาติเพิ่มสูงขึ้น รัฐบาลควรใช้นโยบายใด,ลดค่าเงินบาท เพื่อส่งสินค้าออกไปขายต่างประเทศมากขึ้น,การนำเข้าเครื่องจักรอุตสาหกรรม เพื่อเพิ่มกำลังผลิตสินค้าออกขายต่างประเทศ,ส่งเสริมนักธุรกิจต่างชาติเข้ามาลงทุน เพื่อมีการจ้างแรงงานภายในประเทศ,ชะลอโครงการก่อสร้างขนาดใหญ่ เพื่อลดการใช้จ่ายของรัฐบาล,3
28,หากสถานการณ์ภาวะเศรษฐกิจของประเทศไทยดี คดีความของตำรวจจะเป็นอย่างไร,คดีความเพิ่มขึ้น,คดีความลดลง,คดีความเท่าเดิม,คดีความจะเพิ่มหรือลดลงก็ได้,2
29,วิกฤตเศรษฐกิจของไทย (ต้มยำกุ้ง) เมื่อ พ.ศ.2540 มีสาเหตุสำคัญมาจากข้อใด,เงินบาทเเข็งค่าเกินไป ทำให้ดุลงบประมาณขาดดุล,เงินบาทอ่อนค่าเกินไป ทำให้ดุลงบประมาณเกินดุล,เงินบาทอ่อนค่าเกินไป ทำให้ดุลบัญชีเดินสะพัดเกินดุล,เงินบาทแข็งค่าเกินไป ทำให้ดุลบัญชีเดินสะพัดขาดดุล,4
30,การเปิดเสรีทางการค้าอาจมีผลทำให้อัตราการเกิดอาชญากรรมเพิ่มขึ้น เพราะเหตุใด,เพราะมีแนวโน้มทำให้ค่าจ้างแรงงานสูงขึ้น ในประเทศที่ใช้แรงงานเข้มข้น ทำให้แรงงานบางส่วนไม่ถูกนำไปใช้ในกิจกรรมที่เกิดผลิตภาพ,เพราะมีแนวโน้มทำให้ค่าจ้างแรงงานถูกลง ในประเทศที่ใช้ทุนเข้มข้น ทำให้แรงงานบางส่วนเท่านั้นถูกนำไปใช้ในกิจกรรมที่เกิดผลิตภาพ,เพราะมีแนวโน้มทำให้ค่าจ้างแรงงานถูกลง ในประเทศที่ใช้แรงงานเข้มข้น ทำให้แรงงานบางส่วนไม่ถูกนำไปใช้ในกิจกรรมที่เกิดผลิตภาพ ,ถูกทุกข้อ,1
31,ประเทศไทยเปิดเสรีทางด้านการค้า หรือ FTA กับกลุ่มประเทศอาเซียนในปีใด,ปี 2553,ปี 2554,ปี 2556,ปี 2558,1
32,ในปี 2558 เมื่อเข้าสู่การเป็นประชาคมเศรษฐกิจอาเซียน แรงงานสาขาใดที่ไม่สามารถเคลื่อนย้ายได้เสรี,แพทย์,นักบัญชี,นักสำรวจ,ครู/อาจารย์,4
33,ปัจจุบันการพัฒนาของโลก ถือเป็นยุคเศรษฐกิจและสังคมใด,สังคมเกษตรกรรม,สังคมอุตสาหกรรม,สังคมข้อมูลข่าวสารเทคโนโลยี,สังคมนาโนเทคโนโลยี,3
34,ท่านคิดว่านโยบายประชานิยมที่พรรคการเมืองและรัฐบาลคิดและดำเนินการอยู่นั้น จะส่งผลให้เศรษฐกิจของประเทศเป็นอย่างไร,เศรษฐกิจดีขึ้น,เศรษฐกิจแย่ลง,เศรษฐกิจมีความไม่แน่นอน,เศรษฐกิจหดตัว,1
35,การพัฒนาเศรษฐกิจแบบยั่งยืนเป็นอย่างไร,การดำเนินนโยบายทางเศรษฐกิจอย่างต่อเนื่อง,การให้สังคมทุกสังคมมีส่วนร่วมในการพัฒนา,การให้โอกาสทางด้านการศึกษา,การกระจายประโยชน์ให้ทั่วถึง,4
36,ข้อใด ไม่ใช่ ประเทศที่ก่อให้เกิดวิกฤติเศรษฐกิจของยุโรป,เยอรมันนี,โปรตุเกส,สเปน,อิตาลี,1
37,หน้าผาทางการคลัง (Fiscal Cliff) คืออะไร,การที่รัฐบาลมีการเพิ่มการใช้จ่ายทางการคลังที่สูงมาก,การที่รัฐบาลไม่สามารถดำเนินนโยบายทางด้านการคลังได้เลย,การที่รัฐบาลกู้เงินจากต่างประเทศเป็นจำนวนมากเพื่อให้จ่ายในประเทศ,การที่รัฐบาลจะได้รายรับเพิ่มขึ้นจากภาษี แต่การใช้จ่ายจะต้องปรับลดลง,4
38,จากการที่เศรษฐกิจของสหภาพยุโรปชะลอตัวลง ท่านคิดว่าส่งผลกระทบต่อเศรษฐกิจของประเทศไทยมากน้อยเพียงใด เพราะเหตุใด,กระทบมาก เพราะสหภาพยุโรปทำให้เศรษฐกิจโลกชะลอตัวลง,กระทบมาก เพราะประเทศไทยส่งออกสินค้าไปยังยุโรปมาก,กระทบแต่ไม่มาก เพราะประเทศไทยส่งออกสินค้าไปยังยุโรปไม่มาก,กระทบแต่ไม่มาก เพราะประเทศไทยส่งออกไปประเทศจีนมากที่สุด,3
39,ปัจจุบันเป้าหมายในการพัฒนาเศรษฐกิจไทยให้ความสำคัญกับเรื่องใด,การสร้างความเจริญเติบโตทางเศรษฐกิจ,การเชื่อมโยงประชาคมเศรษฐกิจอาเซียน,ค่าครองชีพและการค้าระหว่างประเทศ,การกระจายรายได้ให้เท่าเทียมกัน,3
40,ข้อใด ไม่ใช่ อุปสรรคการพัฒนาเศรษฐกิจไทย,เสถียรภาพของรัฐบาล,ภาวะเศรษฐกิจของโลกที่ชะลอตัวลง,การเปิดประชาคมเศรษฐกิจอาเซียน,ราคาน้ำมันดิบที่ตลาดสิงคโปร์มีความผันผวน,1
41,พฤติกรรมการบริโภคข้อใด ใช้หลักความพอประมาณตามหลักปรัชญาเศรษฐกิจพอเพียง,ไม่ยอมใช้จ่ายเงินที่หามาได้,ยอมอดมื้อกินมื้อเพื่อให้มีเงินเก็บมากๆ,สร้างบ้านในวงเงินที่เขามีอยู่,กู้ยืมเงินก้อนใหญ่มาสร้างคอนโดมิเนียม,3
42,การจัดทำงบประมาณรายจ่ายแบบขาดดุล มีวัตถุประสงค์เพื่ออะไร,เพื่อลดความต้องการใช้จ่ายภายในประเทศ ส่งผลให้รายได้ประชาชาติลดลง,เพื่อลดความต้องการใช้จ่ายภายในประเทศ ส่งผลให้รายได้ประชาชาติเพิ่มขึ้น,เพื่อเพิ่มความต้องการใช้จ่ายภายในประเทศ ส่งผลให้รายได้ประชาชาติลดลง,เพื่อเพิ่มความต้องการใช้จ่ายภายในประเทศ ส่งผลให้รายได้ประชาชาติเพิ่มขึ้น,4
43,เหตุการณ์ใดต่อไปนี้หากเกิดขึ้นโดยกำหนดให้ปัจจัยอื่นๆ คงที่ จะส่งผลให้ราคายางพาราในประเทศไทยมีราคาสูงขึ้น,รัฐบาลไทยมีนโยบายเพิ่มผลผลิตต่อไร่ของการปลูกยางพารา,มาเลเซียมีนโยบายลดพื้นที่เพาะปลูกยางพาราเพื่อปลูกปาล์มน้ำมันมากขึ้น,ราคาของน้ำมันซึ่งเป็นวัตถุดิบในการผลิตยางสังเคราะห์มีแนวโน้มลดลง,ยอดการขายยางรถยนต์ในตลาดโลกชะลอลง,2
44,การที่รัฐบาลใช้จ่ายเงินงบประมาณบางส่วนในการประกันราคาข้าว เป็นการแก้ปัญหาใดโดยตรง,ช่วยเหลือผู้ผลิต,จัดสรรทรัพยากร,ประสิทธิภาพการผลิต,ความเสมอภาคทางเศรษฐกิจ,1
45,ประเทศไทยทำการค้ากับประเทศหรือกลุ่มประเทศใดมากที่สุด,จีน,สหรัฐอเมริกา,สหภาพยุโรป,อาเซียน,4
46,ความอ่อนแอของเศรษฐกิจไทยมีสาเหตุมาจากปัจจัยในด้านใดมากที่สุด,การพึ่งพิงการส่งออกมากเกินไป,การกีดกันทางการค้าระหว่างประเทศ,ความนิยมสินค้าจากต่างประเทศ,การผลิตสินค้าที่มีต้นทุนสูง,3
47,ปัจจัยใดทำให้เศรษฐกิจไทยในปัจจุบันอยู่ในภาวะชะลอตัวลง จนอาจถดถอย (Recession) ในอนาคต,การใช้มาตรการ QE ของสหรัฐอเมริกา,อัตราการขยายตัวทางเศรษฐกิจจีนลดลงเหลือ 7.5 %,เสถียรภาพทางการเมืองไทย,ถูกทุกข้อ,4
48,กระแสเศรษฐกิจโลกในปัจจุบันทำให้ประเทศไทยเผชิญปัญหาใดมากที่สุด,การกีดกันทางการค้าของประชาคมยุโรป,ความขัดแย้งของผลประโยชน์ในกลุ่มสมาชิกอาเซียน,ความสัมพันธ์กับประเทศเพื่อนบ้าน,การนำเข้าเทคโนโลยีจากต่างประเทศ,1
49,อะไรคือเป้าหมายทางเศรษฐกิจสูงสุด,ความเสมอภาคทางเศรษฐกิจ,การรักษาเสถียรภาพทางเศรษฐกิจ,การสร้างความเจริญเติบโตทางเศรษฐกิจ,เศรษฐกิจมีการเติบโตอย่างยั่งยืน,1
50,ข้อใดสำคัญที่สุดสำหรับการมีภาวะผู้นำทางเศรษฐกิจ,การมีวิสัยทัศน์,การสื่อสาร,การมีความสามารถ,การกระตุ้นผู้ร่วมงาน,1
51,การวิเคราะห์เศรษฐกิจด้วยเครื่องมือ SWOT Analysis ปัจจัยใดที่เราไม่สามารถควบคุมได้,จุดแข็ง และ โอกาส                              ,โอกาส และ ข้อจำกัด,จุดแข็ง และ จุดอ่อน                               ,ไม่สามารถควบคุมได้เลย,2
52,"""จากภาวะเศรษฐกิจของสหภาพยุโรปที่แย่ลง ส่งผลให้เศรษฐกิจของประเทศไทยจะชะลอตัวลงได้"" ท่านคิดว่าคำกล่าวนี้เป็นจริงหรือไม่ เพราะเหตุใด",จริง เพราะเศรษฐกิจของประเทศไทยขึ้นอยู่กับเศรษฐกิจโลก,จริง เพราะเศรษฐกิจของประเทศไทยขึ้นอยู่กับเศรษฐกิจของยุโรปเท่านั้น,ไม่จริง เพราะเศรษฐกิจของประเทศไทยขึ้นอยู่กับเศรษฐกิจจีนและสหรัฐ,ไม่จริง เพราะเศรษฐกิจของประเทศไทยไม่ขึ้นอยู่กับเศรษฐกิจของยุโรป,1
53,ข้อใดเป็นปัญหาพื้นฐานทางเศรษฐกิจของทุกประเทศ,การเลือกผลิตสินค้าและบริการ ต้นทุนการผลิต และการขาดแคลนเงินทุน,คุณภาพของผลผลิต การกระจายสินค้าและบริการ และต้นทุนการผลิต,การขาดแคลนทรัพยากรธรรมชาติ การขาดแคลนเงินทุน และการเลือกวิธีการผลิต,การเลือกผลิตสิค้าและบริการ การเลือกวิธีการผลิต และการกระจายสินค้าและบริการ,4
54,ปัจจัยสำคัญที่ทำให้สัดส่วนสินค้าอุตสาหกรรมในสินค้าส่งออกของไทยเพิ่มสูงขึ้นเรื่อยๆ มีหลายประการยกเว้นข้อใด,มูลค่าผลิตผลการเกษตรมีแนวโน้มต่ำลง,แรงงานไทยมีทักษะความชำนาญในการผลิตมากขึ้น,มีการนำเทคโนโลยีมาใช้ในการผลิตมากขึ้น,มีการพัฒนาผลิตผลอุตสาหกรรมใหม่ๆ เพื่อการส่งออก,1
55,การกระทำของบุคคลใดยึดหลักการสร้างภูมิคุ้มกันตามปรัชญาเศรษฐกิจพอเพียง,น้อยจัดสรรรายจ่ายให้สมดุลกับรายได้,หน่อยซื้อรถจักรยานมาใช้ในภาวะที่น้ำมันราคาแพง,นกใช้จ่ายเงินเดือนที่ได้รับอย่างรอบคอบโดยออมไว้ส่วนหนึ่ง,นิดซื้อสินค้าและบริการเฉพาะที่ต้องการเท่านั้น,3
56,ข้อใดถือว่าเป็นมาตรการของนโยบายการค้าเสรี,เก็บภาษีขาเข้าในอัตราต่ำ,ให้เงินอุดหนุนผู้ผลิตในประเทศ,ไม่เก็บภาษีสินค้าที่ส่งไปขายประเทศยากจน,ให้นำเข้าสินค้าจากประเทศต่างๆ ได้ทุกชนิด,1
57,ข้อใดเป็นเหตุผลสำคัญที่ทำให้หลายประเทศใช้นโยบายการค้าแบบคุ้มกัน,สินค้าเข้ามีมูลค่าสูงกว่าสินค้าออกมาก,ตลาดสินค้าออกขยายตัวในอัตราต่ำ,ผู้ผลิตต่างประเทศค้าขายเอาเปรียบผู้ผลิตในประเทศ,รัฐบาลต้องการเพิ่มรายได้จากการเก็บภาษีสินค้าเข้า,1
58,ประเทศใดเป็นประเทศที่มีระบบเศรษฐกิจใหญ่ที่สุดในโลก,ญี่ปุ่น,จีน,เยอรมันนี,สหรัฐอเมริกา,4
59,หากสถานการณ์ภาวะเศรษฐกิจของประเทศไทยขาลง คดีความของตำรวจจะเป็นอย่างไร,คดีความเพิ่มขึ้น,คดีความลดลง,คดีความเท่าเดิม,คดีความจะเพิ่มหรือลดลงก็ได้,1
60,ปัจจุบันเศรษฐกิจไทยเผชิญกับการเปลี่ยนแปลงหลายด้านยกเว้นข้อใด,การเปลี่ยนแปลงเศรษฐกิจโลก,ประชาคมเศรษฐกิจอาเซียน,อาหรับสปริง,การเปลี่ยนแปลงสภาพภูมิอากาศ,3
