1,ภาพลักษณ์ตรงกับคำภาษาอังกฤษว่าอะไร,1Image,2Picture,3Logo,4Figures of speech,1
2,ภาพลักษณ์เกิดจากผลรวมระหว่างสิ่งใด,1ความดีงามกับการประเมินส่วนตัว,2ความดีงามกับการประเมินส่วนรวม,3ข้อเท็จจริงกับการประเมินส่วนตัว,4ข้อเท็จจริงกับการประเมินส่วนรวม,3
3,โดยทั่วไปภาพลักษณ์มักเกิดขึ้นได้ในกี่ลักษณะ อะไรบ้าง,1 ลักษณะ ได้แก่ ภาพลักษณ์ที่เกิดโดยธรรมชาติ และภาพลักษณ์ที่เกิดจากการประเมิน,2 ลักษณะ ได้แก่ ภาพลักษณ์ที่เกิดโดยธรรมชาติ และภาพลักษณ์ที่เกิดจากการปรุงแต่ง,3 ลักษณะ ได้แก่ ภาพลักษณ์ที่เกิดโดยธรรมชาติ ภาพลักษณ์ที่เกิดจากการประเมิน และภาพลักษณ์ที่เกิดจากการปรุงแต่ง,4ลักษณะ ได้แก่ ภาพลักษณ์ที่เกิดโดยธรรมชาติ ภาพลักษณ์ที่เกิดจากการปรุงแต่ง และภาพลักษณ์ที่สร้างสรรค์ได้,2
4,ข้อใดไม่ใช่ประเภทของภาพลักษณ์ในเชิงการประชาสัมพันธ์,1ภาพลักษณ์ของบุคคล,2ภาพลักษณ์ขององค์กร,3ภาพลักษณ์ของสินค้าหรือบริการ,4ภาพลักษณ์ที่มีต่อตราสินค้า,1
5,ข้อใดไม่ใช่ช่วงระยะเวลาของการประชาสัมพันธ์ในภาวะวิกฤต,1ระยะป้องกัน,2ระยะก่อตัว,3ระยะฟื้นฟู,4ระยะประเมิน,4
6,ข้อใดจัดเป็นระยะแรกสุดของการประชาสัมพันธ์ในภาวะวิกฤต,1ระยะป้องกัน,2ระยะก่อตัว,3ระยะฟื้นฟู,4ระยะประเมิน,1
7,ข้อใดจัดเป็นระยะท้ายสุดของการประชาสัมพันธ์ในภาวะวิกฤต,1ระยะป้องกัน,2ระยะก่อตัว,3ระยะฟื้นฟู,4ระยะประเมิน,3
8,ภาพที่สะท้อนถึงการบริหารและการดำเนินงานขององค์กร ทั้งในแง่ระบบการบริหารจัดการ บุคลากร ความรับผิดชอบต่อสังคม และการทำประโยชน์สาธารณะ ตรงกับข้อใด,1ภาพลักษณ์ขององค์กร,2ภาพลักษณ์ของบริษัท,3ภาพลักษณ์ของสถาบัน,4ภาพลักษณ์ของสินค้าหรือบริการ,3
9,ข้อใดไม่ถูกต้องเกี่ยวกับการสร้างภาพลักษณ์,1ภาพลักษณ์เป็นสิ่งที่เกิดขึ้นได้ และเปลี่ยนแปลงได้เสมอ,2การสร้างภาพลักษณ์ที่ดีสามารถทำได้ในระยะเวลาอันรวดเร็วหรือใช้เวลาสั้นๆ,3การประชาสัมพันธ์มีบทบาทเป็นอย่างมากในการเสริมสร้างภาพลักษณ์องค์กร,4การสร้างภาพลักษณ์เป็นสิ่งที่เกิดขึ้นทีละน้อย และสะสมเพิ่มพูนมากขึ้น,2
10,"""การประชาสัมพันธ์ในเชิงรุก เพื่อป้องกันปัญหาต่างๆ ที่อาจเกิดขึ้นได้ด้วยการทำวิจัย...""” จัดเป็นข้อใดของช่วงระยะเวลาในการประชาสัมพันธ์ในภาวะวิกฤต",1ระยะป้องกัน,2ระยะก่อตัว,3ระยะฟื้นฟู,4ระยะประเมิน,1
11,การวางแผนประชาสัมพันธ์เพื่อกำหนดขอบเขตของภาพลักษณ์ที่องค์กรหรือสถาบันต้องการควรเริ่มต้นจากข้อใด ,1การสำรวจตนเอง,2การสำรวจคู่แข่ง,3การสำรวจตลาด,4การสำรวจผู้บริโภค,1
12,ข้อใดไม่ใช่สาเหตุของภาวะวิกฤติที่เกิดขึ้น ,1เกิดจากภัยธรรมชาติ,2เกิดจากความผิดพลาดของบุคลากร,3เกิดจากการก่อการร้าย,4เกิดจากการขาดงบประมาณขององค์กร,4
13,หลังเกิดภาวะวิกฤตแล้ว นักประชาสัมพันธ์ที่ดีควรให้ข้อมูลข่าวสารแก่บุคคลอื่นๆ ภายในเวลาเท่าใด,145 นาที,230 นาที,315 นาที,45 นาที,4
14,ข้อใดไม่ใช่สิ่งที่ต้องหลีกเลี่ยงในการประชาสัมพันธ์ ,1ให้ข้อมูลทั้งหมดอย่างไม่ปิดบัง,2บอกสื่อมวลชนว่า “ห้ามลงข่าว”,3ด่วนปฏิเสธความรับผิด,4โต้แย้งหรือถกเถียงในสิ่งที่ปรากฏชัดเจนแล้ว,1
15,ช่วงระยะเวลาของการประชาสัมพันธ์ในภาวะวิกฤตแบ่งได้เป็น 4 ระยะ ตามข้อใด ,1ระยะป้องกัน  ระยะก่อตัว   ระยะเกิดเหตุ   ระยะฟื้นฟู,2ระยะก่อตัว  ระยะป้องกัน   ระยะเกิดเหตุ   ระยะฟื้นฟู,3ระยะก่อตัว  ระยะเกิดเหตุ   ระยะฟื้นฟู   ระยะป้องกัน,4ระยะเกิดเหตุ  ระยะก่อตัว   ระยะฟื้นฟู   ระยะป้องกัน,1
16,ระยะเวลาของการประชาสัมพันธ์ช่วงใดที่มีวัตถุประสงค์เพื่อป้องกันปัญหาต่างๆ ที่อาจเกิดขึ้นโดยการทำวิจัยหรือวางแผนล่วงหน้าก่อนเกิดเหตุการณ์,1ระยะป้องกัน,2ระยะก่อตัว,3ระยะเกิดเหตุ,4ระยะฟื้นฟู,1
17,ระยะเวลาของการประชาสัมพันธ์ช่วงใดที่นักประชาสัมพันธ์ควรหาสาเหตุของการก่อตัวหรือสัญญาณที่บอกถึงภาวะวิกฤต,1ระยะป้องกัน,2ระยะก่อตัว,3ระยะเกิดเหตุ,4ระยะฟื้นฟู,2
18,ระยะเวลาของการประชาสัมพันธ์ช่วงใดที่นักประชาสัมพันธ์ควรใช้ไหวพริบในการแก้ปัญหา เพื่อให้การประชาสัมพันธ์เป็นไปอย่างรวดเร็วและสมบูรณ์ที่สุด,1ระยะป้องกัน,2ระยะก่อตัว,3ระยะเกิดเหตุ,4ระยะฟื้นฟู,3
19,ระยะเวลาของการประชาสัมพันธ์ช่วงใดที่นักประชาสัมพันธ์ควรมีการประชาสัมพันธ์อย่างต่อเนื่อง เพื่อรักษาภาพลักษณ์อันดีขององค์กรให้คงอยู่ต่อไป,1ระยะป้องกัน,2ระยะก่อตัว,3ระยะเกิดเหตุ,4ระยะฟื้นฟู,4
20,ระยะเวลาของการประชาสัมพันธ์ช่วงใดที่เป็นการประชาสัมพันธ์ในเชิงรุกด้วยการสร้างความสัมพันธ์อันดีกับประชาชนหรือองค์การต่างๆ ไว้ก่อนเกิดเหตุการณ์,1ระยะป้องกัน,2ระยะก่อตัว,3ระยะเกิดเหตุ,4ระยะฟื้นฟู,1
21,คำว่าภาพลักษณ์ (IMAGE) ตัวอักษร I หมายถึงข้อใด   ,1Imagine,2Institution,3Identify,4Invite,2
22,คำว่าภาพลักษณ์ (IMAGE) ตัวอักษร M หมายถึงข้อใด   ,1Man,2Money,3Material,4Management,4
23,คำว่าภาพลักษณ์ (IMAGE) ตัวอักษร A หมายถึงข้อใด   ,1Action,2Advance,3Active,4Accuracy,1
24,คำว่าภาพลักษณ์ (IMAGE) ตัวอักษร G หมายถึงข้อใด   ,1Government,2Good Government,3Goodness,4Good Governance,3
25,คำว่าภาพลักษณ์ (IMAGE) ตัวอักษร E หมายถึงข้อใด   ,1Environment,2Employee,3Emotion,4Evolution,2
26,คำว่า Corporate Image หมายถึงข้อใด   ,1ภาพลักษณ์ขององค์กร,2ภาพลักษณ์ของสถาบัน,3ภาพลักษณ์ของสินค้า,4ภาพลักษณ์ที่มีต่อตราสินค้า,1
27,คำว่า Institution Image หมายถึงข้อใด   ,1ภาพลักษณ์ขององค์กร,2ภาพลักษณ์ของสถาบัน,3ภาพลักษณ์ของสินค้า,4ภาพลักษณ์ที่มีต่อตราสินค้า,2
28,คำว่า Product Image หมายถึงข้อใด   ,1ภาพลักษณ์ขององค์กร,2ภาพลักษณ์ของสถาบัน,3ภาพลักษณ์ของสินค้า,4ภาพลักษณ์ที่มีต่อตราสินค้า,3
29,คำว่า Brand Image หมายถึงข้อใด   ,1ภาพลักษณ์ขององค์กร,2ภาพลักษณ์ของสถาบัน,3ภาพลักษณ์ของสินค้า,4ภาพลักษณ์ที่มีต่อตราสินค้า,4
30,คำว่า Service Image หมายถึงข้อใด   ,1ภาพลักษณ์ของบริการ,2ภาพลักษณ์ของสถาบัน,3ภาพลักษณ์ของสินค้า,4ภาพลักษณ์ที่มีต่อตราสินค้า,1
31,พนักงานบริษัทตลาดหลักทรัพย์แห่งหนึ่ง ชวนกันไปพักทานข้าว มีฝรั่งไปด้วย ระหว่างทางเดินไปกินข้าวมีร้านขายขนมถังแตกอยู่  ก็ได้แวะซื้อ  ฝรั่งที่เดินไปด้วยก็ถาม : What is it ? เพื่อสร้างภาพลักษณ์ที่ดีท่านจะเลือกตอบข้อใด ,"1The bankruptcy sweet.
","2It's a dessert of economic failure.
","3It's a broke guy's food.
",4It's a pancake with coconut. ,4
32,ข้อใด กล่าวถึงจุดมุ่งหมายในการสร้างภาพลักษณ์ไม่ถูกต้อง,1สร้างความเชื่อมั่นให้กับผู้รับบริการ,2การสร้างภาพลักษณ์ที่ดีต้องทำเป็นครั้งคราว,"3เป็นเกราะป้องกันช่วยให้ประชาชนให้อภัยหรือมองข้ามข้อบกพร่องนั้นได้
","4บุคคลากรในองค์กรมีความภาคภูมิใจและตั้งใจในการทำงานให้ได้คุณภาพตามที่องค์กรมุ่งหวัง
",2
33,ข้อใดเป็นการจัดทำกิจกรรมเพื่อ สร้างภาพลักษณ์องค์กรตำรวจ,1การเผยแพร่ บอกกล่าวถึงความเจริญ และการพัฒนาของหน่วยงาน องค์การ สถาบัน ให้สาธารณชนได้ทราบ,2กิจกรรมตอบสนองความพอใจ และความต้องการของประชาชนที่องค์กรจัดขึ้น,3การประชาสัมพันธ์เรียกร้องความสนใจจากประชาชนในทุกกิจกรรมขององค์กร,4การเพิ่มพูนและ ส่งเสริมบทบาทขององค์กร,3
34,ข้อใดกล่าวไม่ถูกต้อง,"1ภาพลักษณ์ที่เกิดจากการสร้างภาพจะเกิดและสลายช้ากว่าภาพลักษณ์ที่เกิดจากการผลงานอันเป็นรูปธรรม
",2ภาพลักษณ์ที่เกิดจากการสร้างเสริมปรุงแต่งโดยใช้เทคนิคการตลาดและการประชาสัมพันธ์เข้าช่วยใช้เวลาสั้นๆแต่ได้ผลเร็ว ,3ภาพลักษณ์ที่เสียไปแล้วแก้ไขยากและตกทอดถึงสมาชิกรุ่นหลังได้ ,4ภาพลักษณ์เปลี่ยนแปลงได้ตามสถานการณ์ ,1
35,การสร้างตึก อาคารใหญ่ ที่มีรูปแบบสวยงาม เป็นการสร้างภาพลักษณ์ ในรูปแบบใด,1Employee,2Institution ,3Management,4Goodness,2
36,"""ชื่อเสียง เป็นต้นทุน ที่มีมูลค่ามากกว่าทรัพย์สินขององค์กร.""  คำกล่าวนี้หมายถึงข้อใด",1ภาพลักษณ์ขึ้นอยู่กับต้นทุนขององค์กร,2ทรัพย์สินเป็นต้นทุนขององค์กรในการสร้างภาพลักษณ์ ที่ดี,3ชื่อเสียงขององค์กรก่อให้เกิดความศรัทธา การร่วมมือและความเชื่อมั่นจากลูกค้า,4ชื่อเสียงองค์กร นับเป็นทรัพย์สินขององค์กร,3
37,สิ่งที่สำคัญที่สุดในการเผยแพร่ สื่อสาร ภาพลักษณ์องค์กร ได้แก่ ,1เน้นเนื้อหาสาระของข่าวสาร,2ช่องทางการสื่อสาร,3รูปแบบเข้าถึงและจดจำได้,4ถูกทุกข้อ,4
38,ข้อใดไม่ถูกต้อง,1งานประชาสัมพันธ์ สามารถสร้างภาพลักษณ์ตำรวจ,2ภาพลักษณ์ของตำรวจขึ้นอยู่กับข้าราชการตำรวจทุกคน,3ผบ.ตร.เป็นผู้บริหารภาพลักษณ์ตำรวจ,4ไม่มีข้อผิด,4
39,ปัจจัยแห่งความสำเร็จในการสร้างภาพลักษณ์องค์กร ได้แก่,1อยู่บนรากฐานของความเป็นจริง,2มียุทธวิธีการสื่อสารที่ดี,3การทำงานร่วมกันอย่างมีเอกภาพ,4ถูกทุกข้อ,4
40,ข้อใดไม่ใช่องค์ประกอบของภาพลักษณ์องค์กร,1ผู้บริหาร,2เจ้าหน้าที่,3การสื่อสาร,4อุปกรณ์ เครื่องมือ,3
41,ข้อใดภาพลักษณ์ที่องค์กรไม่สามารถควบคุมได้,1การกระทำโดยพลาดของการจัดการหรือพนักงาน,2ความรับผิดชอบต่อสังคมขององค์กร,3การเข้าใจผิดคลาดเคลื่อนหรือข่าวลือ,4ข้อ 1 และข้อ 3 ,4
42,การวางแผนประชาสัมพันธ์ในภาวะวิกฤติ มีกี่ขั้นตอน,1 4 ขั้นตอน,2 3 ขั้นตอน ,3 2 ขั้นตอน,4 1 ขั้นตอน,1
43,เป้าหมายสูงสุดของของผู้ปฏิบัติฝ่ายประชาสัมพันธ์ ในภาวะวิกฤต คือข้อใด,1 หาสาเหตุของการก่อตัวภาวะวิกฤตไม่ให้ผิดพลาด,2การสร้างภาพลักษณ์ให้เกิดภาพบวกต่อสาธารณชน,3เตรียมแผนงานประชาสัมพันธ์ เพื่อให้รวดเร็วและสมบูรณ์,4สร้างสัมพันธ์อันดีกับประชาชนกับองค์กรไว้ก่อน,2
44,สิ่งที่ควรหลีกเลี่ยง ในการประชาสัมพันธ์ ในภาวะวิกฤต คือข้อใด,1.ให้ข้อมูลทั้งหมดอย่างไม่ปิดบัง,2โต้แย้ง ถกเถียงในความเป็นจริง หรือสิ่งที่ปรากฏชัด,3บันทึกเหตุการณ์ทุกแง่ทุกมุม ปราศการการลำเอียง,4ถูกทุกข้อ,2
45,เหตุการณ์เชิงลบอันรุนแรงที่เกิดขึ้นและส่งผลเสียต่อภาพลักษณ์องค์กร ต้องยึดหลักข้อใดที่สำคัญที่สุด,1สื่อสารด้วยความทันสมัย ให้ข้อมูลเป็นระยะๆ,2เลือกโฆษก ที่มีปฏิภาณไหวพริบที่ดี มนุษย์สัมพันธ์ดี,3ยึดหลักการแก้ปัญหาเฉพาะหน้าอย่างรวดเร็วและเกิดผลเสียน้อยที่สุด,4ชี้แจงต่อสื่อสารมวลชน,3
46,การชี้แจงปัญหาวิกฤตการณ์ที่เกิดขึ้นกับสื่อมวลชน ข้อใดกล่าวถูกต้องที่สุด,1เลือกโฆษก ที่มีปฏิภาณไหวพริบที่ดี มนุษย์สัมพันธ์ดี,2การแจ้งแผนล่วงหน้าให้สื่อมวลชนทราบ,3ต้องใช้ข้อเท็จจริงที่ถูกต้องและตรงประเด็น,4ให้ผู้บริหารระดับสูงเป็นผู้ชี้แจง,3
47,กรณีมีผู้เสียหาย จากปัญหาวิกฤตการณ์ที่เกิดขึ้น สิ่งแรกที่องค์กรจะต้องดำเนินการเพื่อรักษาภาพลักษณ์ คือ,1การชี้แจงปัญหาวิกฤตการณ์ที่เกิดขึ้นกับสื่อมวลชน,2การช่วยเหลือผู้เสียหายในทันทีอย่างจริงใจและรับผิดชอบ,3ผู้บริหารระดับสูงต้องไปพบผุ้เสียหายเพื่อชี้แจงเหตุการณ์ที่เกิดขึ้น,4โฆษกต้องจัดแถลงข่าวต่อสาธารณชนทันที,2
48,สิ่งที่ไม่ควรดำเนินการในการประชาสัมพันธ์ ในภาวะวิกฤต คือข้อใด,1.ให้เลือกประชาสัมพันธ์เฉพาะข้อมูลที่เป็นบวกกับองค์กร,2เลือกโฆษก ที่มีปฏิภาณไหวพริบที่ดี มนุษย์สัมพันธ์ดี,3บันทึกเหตุการณ์ทุกแง่ทุกมุม ปราศการการลำเอียง,4แก้ปัญหาเฉพาะหน้าอย่างรวดเร็วและเกิดผลเสียน้อยที่สุด,1
49,การจัดทำแผนวิกฤติการณ์ไว้ล่วงหน้า ข้อใดกล่าวถึงบทบาทของผู้บริหารระดับสูงไว้ถูกต้อง,1มอบหน่วยงานที่ต้องรับผิดชอบเหตุการณ์ในเหตุการณ์,2ต้องแถลงข่าวในเรื่องที่จำเป็นอย่างรีบเร่งไม่รีรอ,3ต้องปรากฏตัวต่อสาธารณชนในช่วงจังหวะเวลาที่เหมาะสม,4ให้กำลังใจบุคคลากร ในการทำงาน,3
50,การประชาสัมพันธ์ในภาวะวิกฤติ ควรหลีกเลี่ยงการซักถาม การลงข่าวที่กระทบต่อองค์กร ท่านเห็นด้วยหรือไม่ เพราะเหตุใด,1ไม่เห็นด้วย ควรให้ความร่วมมือและอธิบายให้เกิดความเข้าใจและถูกต้อง ,2ไม่เห็นด้วย ควรรีบปฏิเสธการรับผิดหากเห็นว่าไม่ใช่ฝ่ายผิด,4เห็นด้วย เพื่อโต้แย้ง ถกเถียง ในข้อความจริงที่ปรากฏตามสื่อ,4เห็นด้วย เพื่อเป็นการประชาสัมพันธ์ในทันที,1
51,การที่มีประชาชนมาสมัครสอบเข้าเป็นตำรวจเป็นจำนวนมาก ในการรับสมัครแต่ละครั้ง จัดเป็นภาพลักษณ์ประเภทใด,1ภาพลักษณ์ขององค์กร,2ภาพลักษณ์ของสถาบัน,3ภาพลักษณ์ของสินค้า,4ภาพลักษณ์ที่มีต่อตราสินค้า,2
52,ภาพที่เกิดขึ้นในใจของประชาชน ที่ไม่ชอบ หรือ เกลียดชังตำรวจ จัดเป็นภาพลักษณ์ประเภทใด,1ภาพลักษณ์ขององค์กร,2ภาพลักษณ์ของสถาบัน,3ภาพลักษณ์ของสินค้าหรือบริการ,4ภาพลักษณ์ที่มีต่อตราสินค้า,3
53,ภาพที่ประชาชนเชื่อมั่นในหัวหน้าสถานีตำรวจ ในการให้บริการที่ดี จัดเป็นภาพลักษณ์ประเภทใด,1ภาพลักษณ์ขององค์กร,2ภาพลักษณ์ของสถาบัน,3ภาพลักษณ์ของสินค้าหรือบริการ,4ภาพลักษณ์ที่มีต่อตราสินค้า,4
54,การที่องค์กรดำเนินกิจกรรมที่มีความรับผิดชอบต่อสังคม (CSR) เป็นการสร้างภาพลักษณ์ ในลักษณะใด,1 ภาพลักษณ์ที่เกิดโดยธรรมชาติ ,2ภาพลักษณ์ที่เกิดจากการปรุงแต่ง,3ภาพลักษณ์ที่เกิดจากการประเมิน,4ภาพลักษณ์ที่สร้างสรรค์ได้,2
55,ภาพลักษณ์ที่ต้องการให้องค์กรมีความก้าวหน้า ทันสมัย เป็นการสร้างภาพลักษณ์ ในลักษณะใด,1 ภาพลักษณ์ที่เกิดโดยธรรมชาติ ,2ภาพลักษณ์ที่เกิดจากการปรุงแต่ง,3ภาพลักษณ์ที่เกิดจากการประเมิน,4ภาพลักษณ์ที่สร้างสรรค์ได้,2
56,การที่มีข่าวว่าข้าราชการตำรวจ เรียก รับ สินบทจากประชาชน เป็นภาพลักษณ์ ในลักษณะใด,1 ภาพลักษณ์ที่เกิดโดยธรรมชาติ ,2ภาพลักษณ์ที่เกิดจากการปรุงแต่ง,3ภาพลักษณ์ที่เกิดจากการประเมิน,4ภาพลักษณ์ที่สร้างสรรค์ได้,1
57,การที่องค์กรตำรวจ มีลักษณะการดำเนินงาน ที่เสี่ยงต่อการถูกโจมตี เพราะการให้บริการสาธารณะ ซึ่งอาจเกิดความผิดพลาดได้ เป็นภาพลักษณ์ ในลักษณะใด,1 ภาพลักษณ์ที่เกิดโดยธรรมชาติ ,2ภาพลักษณ์ที่เกิดจากการปรุงแต่ง,3ภาพลักษณ์ที่เกิดจากการประเมิน,4ภาพลักษณ์ที่สร้างสรรค์ได้,1
58,การสร้างทัศนคติที่ดีต่อองค์กร ข้อใดสำคัญที่สุด,1ป้องกันและแก้ไขความเข้าใจผิดได้,2สนับสนุนนโยบายและการดำเนินงานขององค์กรได้,3เกิดภาพลักษณ์ที่ดีต่อองค์กร,4สร้างสัมพันธ์อันดีกับประชาชนได้,3
59,งานประชาสัมพันธ์สามารถช่วยให้การดำเนินงานต่างๆ ขององค์กรประสบความสำเร็จได้  ท่านเห็นด้วยกับคำกล่าวนี้ หรือไม่ อย่างไร,1เห็นด้วย หากมีวิธีการที่จะสร้างภาพลักษณ์ที่ดีในสายตาประชาชนกลุ่มเป้าหมายอย่างเหมาะสม,2เห็นด้วยแต่องค์กรต้องประชาสัมพันธ์ในเรื่องที่ประชาชนสนใจและเป็นบวกต่อองค์กร,3ไม่เห็นด้วยการประชาสัมพันธ์ทำให้การทำงานของตำรวจยุ่งยากมากขึ้น,4ไม่เห็นด้วยเนื่องจากเป็นหลักการที่ใช้กับภาคเอกชนในส่วนของรัฐหลักการนี้ไม่น่าจะถูกต้อง,1
60,ข้อใดที่สามารถทำให้ภาพลักษณ์องค์กรดำรงอยู่ในจิตใจของกลุ่มเป้าหมายได้ในระยะยาว,1ผู้บริหารระดับสูงที่ประชาชนเชื่อมั่น ศรัทธา,2การประชาสัมพันธ์ที่ดี ต่อเนื่องและสม่ำเสมอ,3พนักงานหรือบุคคลกรที่ดีขององค์กร,5การบริหารจัดการองค์กร,2