1,ข้อใดกล่าวถึงพระบรมราโชวาท ไม่ถูกต้อง,คำตักเตือนและสั่งสอนที่รวบรวมไว้ในราชกิจจานุเบกษา,คำแนะนำกระบวนการบริหารงานให้กับหน่วยงาน,แทรกหลักธรรมหรือคติธรรมสำหรับประพฤติปฏิบัติ,มุ่งเน้นย้ำให้ตระหนักถึงภาระหน้าที่ความรับผิดชอบของบุคคลหรือหน่วยงาน,1
2,“ถ้อยคำที่พระมหากษัตริย์แนะนำ ตักเตือนหรือสั่งสอน มักกล่าวแก่ที่ประชุมที่มีประโยชน์ในการดำเนินชีวิตในด้านต่างๆ สามารถนำไปใช้ในชีวิตประจำวันได้ มีประโยชน์ทั้งกับตัวเองและสังคมบ้านเมือง” เป็นความหมายของข้อใด,พระราชดำรัส,พระราชดำริ,พระบรมราโชวาท,พระบรมราโชบาย,3
3,“กระบวนการที่บุคคลถูกกระตุ้นจากสิ่งเร้า โดยจงใจให้กระทำหรือดิ้นรนเพื่อให้บรรลุจุดประสงค์บางประการ มีความเข้มข้นและมีทิศทางสู่เป้าหมายชัดเจน” เป็นความหมายของข้อใด,แรงจูงใจ,ทัศนคติ,เจตคติ,การเรียนรู้  ,1
4,ข้อใด ไม่ใช่ ผลที่เกิดจากการเรียนรู้,เปลี่ยนแปลงพฤติกรรม,ความรู้ ความเข้าใจ,เกิดการกระทำ ,ความรู้สึก,1
5,“หลักหรือปทัสถานของสังคมกำหนดความถูก ความผิด หรือความดี ความเลว” หมายถึงสิ่งใด,คุณธรรม,ศีลธรรม, จริยธรรม,จรรยาบรรณ,2
6,ข้อใด ไม่ใช่ หลักคุณธรรมและจริยธรรมในวิชาชีพข้าราชการพึงยึดถือเป็นแนวทางการปฏิบัติราชการ 10 ประการ ตามพระราชนิพนธ์ในรัชกาลที่ 6 ,ความอดทน หนักแน่น,ความเพียร                                     ,ความซื่อตรงต่อหน้าที่,ความสามารถ,1
7,คุณธรรมประการแรกของคุณธรรม 4 ประการ คือข้อใด,การรู้จักข่มใจตนเอง ฝึกใจตนเองให้ประพฤติปฏิบัติอยู่ในสัจความดีนั้น,การรักษาสัจ ความจริงใจต่อตนเอง รู้จักสละประโยชน์ส่วนน้อยของตนเพื่อประโยชน์ส่วนใหญ่ของบ้านเมือง,การรู้จักละวางความชั่ว ความทุจริต และรู้จักเสียสละประโยชน์ส่วนน้อยของตน เพื่อประโยชน์ส่วนใหญ่ของบ้านเมือง,การอดทน อดกลั้นและอดออมไม่ประพฤติล่วงความสัตย์สุจริตไม่ว่าจะด้วยเหตุประการใด,2
8,พระบรมราโชวาทในพิธีพระราชทานกระบี่แก่ว่าที่ร้อยตำรวจตรีที่สำเร็จการศึกษาชั้นสูงสุดจากโรงเรียนนายร้อยตำรวจและในโอกาสต่างๆ ทุกตัวอักษรที่สดับตรับฟังเป็นแรงจูงใจให้ข้าราชการตำรวจทุกคนเกิดสิ่งใดในการทำงาน,ช่วยเพิ่มประสิทธิภาพในการบริหารงาน,ช่วยเพิ่มความอดทน อดกลั้นในการทำงาน,ช่วยเพิ่มพลัง มีความพยายามในการทำงาน,ช่วยเพิ่มพลัง ความพยายาม และการเปลี่ยนแปลงรูปแบบการทำงาน,4
9,“ตำรวจมีหน้าที่รักษาความสงบเรียบร้อยของบ้านเมือง และมีอำนาจที่จะสอบสวน จับกุม คุมขัง ปราบปราม เป็นเครื่องมือสำคัญในการปฏิบัติหน้าที่ อำนาจเหล่านี้สามารถสร้างคุณและโทษได้เท่าๆ กัน สุดแต่จะใช้ ทุกคนจึงจำเป็นต้องควบคุมจิตใจให้มั่นคง เที่ยงตรงอยู่ในความสัตย์สุจริต ไม่ใช้อำนาจที่มีอยู่ ด้วยอคติ หรือยอมให้ผู้อื่นมาแอบแฝงใช้อำนาจของตนโดยไม่เป็นธรรม” จากพระบรมราโชวาทของพระบาทสมเด็จพระเจ้าอยู่หัว มีใจความสำคัญในเรื่องใด,การรักษาความสัตย์สุจริต,การใช้อำนาจที่ปราศจากอคติ,การควบคุมจิตใจให้มั่นคง เที่ยงตรง,อำนาจในการสอบสวน จับกุม คุมขังและปราบปราม,2
10,“งานของตำรวจและทหารเป็นงานสำคัญยิ่ง ด้วยเกี่ยวข้องกับความมั่นคงปลอดภัยของประชาชนทุกคนและของชาติบ้านเมือง ...ผู้รับผิดชอบงานด้านนี้ จึงจำเป็นต้องมีสติรู้ตัว และวิจารณญาณที่ถูกต้องเที่ยงตรงเป็นเครื่องประกอบส่งเสริมในการปฏิบัติหน้าที่อย่างมาก” จากพระบรมราโชวาทฯ ข้อใดให้เหตุผลถึงความสำคัญของสติรู้หรือวิจารณญาณได้อย่างถูกต้องที่สุด,ความมีสติรู้ตัว จะช่วยให้บุคคลมีความยั้งคิดและความสุขุม รอบคอบ,วิจารณญาณ จะช่วยให้แต่ละคนมีความคิดวินิจฉัยที่ถ่องแท้เที่ยงตรงเสมอ,ความมีสติรู้ จะช่วยให้สามารถตัดสินชี้ขาดและปฏิบัติต่อปัญหาและสถานการณ์ต่างๆ ได้อย่างถูกต้อง ,วิจารณญาณ จะช่วยให้กระทำการใดๆ โดยไม่ประมาทพลั้งเผลอ อันอาจก่อให้เกิดความผิดพลาด เสียหาย หรือเป็นภัยอันตราย,1
11,“การทำความดีนั้น โดยมากเป็นการเดินทวนกระแสความพอใจและความต้องการของมนุษย์ จึงทำได้ยาก และเห็นผลช้า แต่จำเป็นต้องทำ เพราะหาไม่ ความชั่ว ซึ่งทำได้ง่ายจะเข้ามาแทนที่แล้วจะพอกพูนขึ้นอย่างรวดเร็วโดยไม่ทันรู้สึกตัว แต่ละคนจึงต้องตั้งใจและเพียรพยายามให้สุดกำลังในการสร้างเสริมและสะสมความดี” จากพระบรมราโชวาทของพระบาทสมเด็จพระเจ้าอยู่หัว มีใจความสำคัญตรงกับข้อใด,ความตั้งใจและความเพียร,การหลุดพ้นจากกิเลสทั้งปวง,การทำความดีละเว้นความชั่ว,ความพอใจและความต้องการของมนุษย์,3
12,ตำรวจท่านใดใช้อำนาจได้ถูกต้องตามพระบรมราโชวาท “ใช้อำนาจที่มีอยู่ด้วยความเที่ยงตรง ด้วยความฉลาดรอบคอบ และด้วยความสังวรระวัง มิให้เกินขอบเขตและความจำเป็น”,กรณีออกใบสั่งและผู้ขับขี่ไม่มีใบอนุญาตขับขี่ หรือมีแต่ไม่ได้นำติดตัวมา เจ้าหน้าที่ตำรวจจราจรมีอำนาจที่จะยึดบัตรอื่นที่ทางราชการออกให้ไว้แทนได้,พนักงานเจ้าหน้าที่ระดับสารวัตรมีอำนาจเข้าไปตรวจค้นในที่เคหสถานในเวลาระหว่างพระอาทิตย์ตกและขึ้นในความผิดฐานค้ามนุษย์,พนักงานสอบสวนสอบปากคำเด็กและนำเด็กไปศาลเพื่อตรวจสอบการจับกุมภายใน 24 ชั่วโมง นับแต่ไปถึงที่ทำการพนักงานสอบสวน แต่ไม่รวมเวลานำไปขยายผลที่เซฟเฮ้าส์,พนักงานเจ้าหน้าที่มีอำนาจจับกุมและควบคุมตัวผู้กระทำผิดให้เกิดสถานการณ์ฉุกเฉินได้ไม่เกิน 7 วัน โดยไม่ต้องร้องขอหมายจับจากศาล,1
13,แกงส้มตั้งใจจะขอยืมเงินฮั่นไปทำศัลยกรรมใบหน้า แต่เปลี่ยนใจในภายหลัง เพราะคิดว่าตัวเองหล่อมากพอแล้ว แสดงว่าแกงส้มยึดหลักพระบรมราโชวาทในเรื่องใด,การรู้ตนเอง,การข่มใจตนเอง,ความซื่อสัตย์,ความพอดี,4
14,“ต่างคนต่างมีหน้าที่ แต่ก็ไม่ได้หมายความว่า ทำเฉพาะหน้าที่นั้น เพราะว่าถ้าคนใดทำหน้าที่เฉพาะของตัวโดยไม่มองไม่แลคนอื่น งานก็ดำเนินไปไม่ได้ เพราะเหตุว่างานทุกงานจะต้องพาดพิงกันจะต้องเกี่ยวโยงกันฉะนั้นแต่ละคนจะต้องมีความรู้ถึงงานของผู้อื่นแล้วช่วยทำกัน” พระบรมราโชวาทของพระบาทสมเด็จพระเจ้าอยู่หัว พระองค์ท่านมีพระราชประสงค์เพื่อทรงเตือนให้คณะบุคคลต่างๆ ปฏิบัติตนตามข้อใด,ทำหน้าที่วันนี้ให้ดีที่สุด,มีความรักในเกียรติ ศักดิ์ศรีของตนเอง,ความสามัคคียังประโยชน์ความสำเร็จของงาน,ต้องใช้หลักวิชาและความรอบรู้เชี่ยวชาญในการทำงาน,3
15,“ผู้หนักแน่นในสัจจะพูดอย่างไรทำอย่างนั้น จึงได้รับความสำเร็จ พร้อมทั้งความศรัทธาเชื่อถือและความยกย่องสรรเสริญจากคนทุกฝ่าย การพูดแล้วทำ คือ พูดจริง ทำจริง จึงเป็นปัจจัยสำคัญในการส่งเสริมเกียรติคุณของบุคคลให้เด่นชัดและสร้างเสริมความดี ความเจริญให้เกิดขึ้นทั้งแก่บุคคลและส่วนรวม” จากพระบรมราโชวาทของพระบาทสมเด็จพระเจ้าอยู่หัว ให้ความสำคัญตรงกับเรื่องใด,พูดให้ถูกต้อง,พูดแล้วไม่คืนคำ,พูดดี ทำดี,พูดให้เกิดประโยชน์,3
16,“การทำงานร่วมกับผู้อื่นนั้น ที่จะให้เป็นไปโดยราบรื่น ปราศจากปัญหาข้อขัดแย้ง ย่อมเป็นไปได้ยาก เพราะคนจำนวนมากย่อมมีความคิดความต้องการที่แตกต่างกันไป มากบ้างน้อยบ้าง ท่านจะต้องรู้จักอดทนและอดกลั้น ใช้ปัญญา ไม่ใช้อารมณ์ ปรึกษากันและโอนอ่อนผ่อนตามกันด้วยเหตุผล โดยถือว่าความคิดที่แตกต่างกันนั้น มิใช่เหตุที่จะทำให้เป็นข้อขัดแย้ง โต้เถียง เพื่อเอาชนะกัน แต่เป็นเหตุสำคัญที่จะช่วยให้เกิดความกระจ่างแจ้ง ทั้งวิถีทางและวิธีการปฏิบัติงาน” จากพระบรมราโชวาทของพระบาทสมเด็จพระเจ้าอยู่หัวตรงกับหลักธรรมในเรื่องใด,สังคหวัตถุ 4,ฆราวาสธรรม 4,อิทธิบาท 4,พรหมวิหาร 4,1
17,“งานของตำรวจนั้นเป็นงานที่สัมพันธ์เกี่ยวข้องกับประชาชนอย่างใกล้ชิด โดยเฉพาะการป้องกันปราบปรามอาชญากรรมและผู้กระทำผิดนั้น ต้องอาศัยความร่วมมือสนับสนุนจากสุจริตชนอย่างมากตำรวจจึงต้องเป็นผู้มีมนุษยสัมพันธ์ที่ดี และทำตัวให้เป็นที่เชื่อถือไว้วางใจได้ว่า จะเป็นผู้อำนวยความผาสุกยุติธรรมได้อย่างแท้เที่ยง” หัวใจสำคัญของพระบรมราโชวาทของพระบาทสมเด็จพระเจ้าอยู่หัวตรงกับข้อใด,การป้องกันปราบปรามอาชญากรรมต้องอาศัยประชาชน,การเป็นผู้มีมนุษยสัมพันธ์ที่ดีทั้งกายและจิตใจ,หลักการอำนวยความยุติธรรมในสังคม,การแสวงหาความช่วยเหลือสนับสนุนงานสถานีตำรวจจากสุจริตชน,2
18,“การเป็นตำรวจมืออาชีพ เพื่อความผาสุกของประชาชน” วิสัยทัศน์ของ พล.ต.อ.อดุลย์ แสงสิงแก้ว ผบ.ตร.จะสำเร็จได้ ข้าราชการตำรวจทุกคนต้องมีค่านิยมยกเว้นข้อใด,เป็นตำรวจที่ปกป้อง เทิดทูนและจงรักภักดีต่อสถาบันชาติ ศาสนา และพระมหากษัตริย์,เป็นตำรวจมืออาชีพ ยึดมั่นใจหลักธรรมาภิบาลและพร้อมเข้าสู่ประชาคมอาเซียน,เป็นตำรวจที่ประชาชนเชื่อมั่น ศรัทธาและเป็นที่พึ่งได้อย่างแท้จริง,เน้นภาวะผู้นำในทุกระดับ ผู้บังคับบัญชาต้องเป็นแบบอย่างที่ดีให้แก่ผู้ใต้บังคับบัญชา,4
19,การกำหนดทิศทางและจุดมุ่งหมายปลายทางของพฤติกรรมใดของบุคคลเกิดจากสิ่งใด,การตื่นตัว,การคาดหวัง,การตั้งเป้าหมาย,การรับคุณค่าไว้ในใจ,3
20,นายณเดช ตั้งใจฝึกฝนการแสดง เพราะต้องการเป็นนักแสดงที่ดีมีคุณภาพ แสดงว่าณเดช มีแรงจูงใจอย่างไร,แรงจูงใจใฝ่สัมพันธ์,แรงจูงใจใฝ่สัมฤทธิ์,แรงจูงใจใฝ่อำนาจ,แรงจูงใจใฝ่พึ่งพา,2
21,"นักจิตวิทยาท่านใดให้ความหมาย ""แรงจูงใจ"" ว่าหมายถึง บางสิ่งที่อยู่ภายในตัของบุคคล มีผลทำให้บุคคลต้องกระทำหรือมีพฤติกรรมที่มีเป้าหมาย",Walters,Crider and Others,Dewek,Loundon and Bitta,1
22,"ใครกล่าวว่า ""แรงจูงใจเป็นพลังที่อยู่ภายในตัว""",Walters,Crider and Others,Dewek,Loundon and Bitta,4
23,พลังผลักดันให้บุคคลมีพฤติกรรม กำหนดทิศทางและเป้าหมายของพฤติกรรม หมายถึงอะไร,วิสัยทัศน์,ทัศนคติ,แรงจูงใจ,แรงขับ,3
24,แรงขับเคลื่อนที่อยู่ภายในของบุคคลที่ถูกกระตุ้นให้กระทำพฤติกรรมอย่างมีทิศทางและต่อเนื่อง นักจิตวิทยาท่านใดให้ความหมายการจูงใจดังกล่าว,Slavim,Schiffman and Kanuk,Anita E.Woolfolk,Domjan,3
25,ข้อใดกล่าวไม่ถูกต้องเกี่ยวกับพฤติกรรมที่เกิดจากแรงจูงใจ,พฤติกรรมที่เกิดจากแรงจูงใจเป็นการตอบสนองสิ่งเร้า,พฤติกรรมที่เกิดจากแรงจูงใจต้องมีทิศทาง,พฤติกรรมที่เกิดจากแรงจูงใจมีเป้าหมายชัดเจน,พฤติกรรมที่มีความเข้มข้นเกิดจากแรงจูงใจ,1
26,ข้อใดเป็นแรงจูงใจภายนอกที่เกิดจากสภาพแวดล้อมการทำงานของตำรวจ,การเห็นคุณค่าการทำงาน,ความจงรักภักดีองค์กร,นโยบายของผู้บังคับบัญชา,ความสำเร็จของงาน,3
27,หากเจ้าหน้าที่ตำรวจท่านใดชื่นชอบและทำงานโดยไม่เห็นแก่ความเหน็ดเหนื่อย แสดงว่าตำรวจท่านนั้นมีสิ่งใด,แรงจูงใจภายนอก,แรงจูงใจใฝ่สัมพันธ์,แรงจูงใจใฝ่อำนาจ,แรงจูงใจใฝ่สัมฤทธิ์,4
28,ความต้องการแสวงหาสมรรถภาพหรือต้องการที่จะเป็นตัวเองอย่างอิสระ หมายถึงสิ่งใด,แรงจูงใจภายนอก,แรงจูงใจภายใน,การจูงใจภายนอก,การจูงใจภายใน,2
29,เดซิ และไรแอน แบ่งประเภทแรงจูงใจภายในเป็นกี่ชนิด อะไรบ้าง,2 ชนิด คือ ความต้องการทางจิตวิทยา และความต้องการเป็นอิสระ,3 ชนิด คือ ความต้องการทางจิตวิทยา ความต้องการเป็นอิสระ และต้องการจะมีความสัมพันธ์,2 ชนิด คือ ความต้องการเลือกทำกิจกรรม และความต้องการพัฒนาตนเอง,3 ชนิด คือ ความต้องการมองเห็นคุณค่า การเลือกทำกิจกรรม และความต้องการพัฒนาตนเอง,2
30,ข้อใดแตกต่างจากข้ออื่น,ความพอใจ,ความต้องการ,ความตั้งใจ,ได้รับการยอมรับ,4
31,การศึกษาทางจิตวิทยาผลการปฏิบัติงานขึ้นอยู่กับหลายสิ่งใด ยกเว้นข้อใด,การฝึกทักษะ,ความสามารถ,แรงจูงใจ,สภาพแวดล้อม,1
32,บุคคลที่มีความมุ่งมั่นทำงานให้เกิดความเจริญก้าวหน้าในการทำงานที่ตนรับผิดชอบ แสดงว่าเขามีสิ่งใด,มีการเปลี่ยนแปลงรูปแบบการทำงาน,มีความพยายาม มานะ อดทน,จรรยาบรรณในการทำงาน,มีพลังกระตือรือร้น,3
33,ข้อใดไม่ใช่กระบวนการจูงใจ,เลือกแนวทางที่สนองความต้องการ,ตั้งเป้าหมายความสำเร็จ,รับรู้ความต้องการ,กระทำพฤติกรรมไปสู่เป้าหมาย,2
34,ระดับการตื่นตัวระดับใดที่นักจิตวิทยาเชื่อว่าทำให้บุคคลพร้อมที่จะเคลื่อนไหวที่จะแสดงพฤติกรรมในการทำงานดีที่สุด,การตื่นตัวระดับต่ำ,การตื่นตัวระดับกลาง,การตื่นตัวระดับสูง,การตื่นตัวระดับสูงสุด,2
35,การชักจูงให้คนมาทำงานอย่างสม่ำเสมอ โดยการยกย่องหรือประกาศเกียรติคุณผู้ปฏิบัติงานที่ไม่มาสายหรือขาดงานให้ปรากฎ เป็นการสร้างแรงจูงใจโดยอาศัยสิ่งใด,ความต้องการ,ความคาดหวัง,แรงขับ,สิ่งล่อใจ,4
36,อาการใจสั่น ตาลอย หงุดหงิด อารมณ์เสีย ถือเป็นสภาพทางจิตวิทยาเกิดจากอะไร,การตื่นตัว,แรงขับ,การคาดหวัง,สิ่งล่อใจ,2
37,ข้อสรุปการศึกษาการตื่นตัวของ Donald O.Hebb คือ,การตื่นตัวขึ้นอยู่กับระบบประสาทอัตโนมัติ,บุคลิกภาพมีความสัมพันธ์กับการตื่นตัว,การตื่นตัวกับอารมณ์มีความสัมพันธ์กัน,ลักษณะการตื่นตัวสอดคล้องกับลักษณะนิสัย,3
38,ผู้บริหารควรปฏิบัติอย่างไรกับลูกน้องหากสิ่งที่คาดหวังกับสิ่งที่เกิดขึ้นจริงห่างกันมาก,ต้องสื่อสารสร้างความเข้าใจกับลูกน้อง,แนะนำให้ลูกน้องทำใจ,ให้งานลูกน้องทำเพิ่มมากขึ้น,ไม่ต้องพูดอะไรปล่อยให้เป็นธรรมชาติ,1
39,หากท่านต้องการความสำเร็จของงานโดยใช้ความคาดหวังเป็นแรงกระตุ้น ท่านจะทำอย่างไรจึงเหมาะสม,ให้ลูกน้องทำงานโดยวางแผนและเป้าหมาย,ตั้งระดับของผลงานตามที่ควรจะเป็น,พิจารณาผลตอบแทนที่ใกล้เคียงกับสิ่งที่คาดหวัง,ถูกทุกข้อ,4
40,แรงขับให้บุคคลพยายามที่จะประกอบพฤติกรรมประสบผลตามมาตรฐานความเป็นเลิศ หมายถึงอะไร,แรงจูงใจใฝ่สัมพันธ์,แรงจูงใจใฝ่สัมฤทธิ์,แรงจูงใจใฝ่อำนาจ,แรงจูงใจใฝ่พึ่งพา,2
41,บุคคลที่มาจากครอบครัวอบอุ่น พี่น้องมีความสามัคคีรักใคร่ โอบอ้อมอารี เห็นใจผู้อื่น มักจะมีแรงจูงใจในข้อใด,แรงจูงใจใฝ่สัมพันธ์,แรงจูงใจใฝ่สัมฤทธิ์,แรงจูงใจใฝ่อำนาจ,แรงจูงใจใฝ่พึ่งพา,1
42,ลักษณะของบุคคลที่มีแรงจูงใจใฝ่สัมพันธ์สูง ยกเว้นข้อใด,ไม่ทะเยอทะยาน,ไม่กล้าแสดงออก,สภาพอ่อนแอ,ตั้งเป้าหมายต่ำ,3
43,ลักษณะของบุคคลที่มีแรงจูงใจใฝ่อำนาจคือ,เห็นด้วยกับคนส่วนใหญ่,อ่อนโยน,ชอบเป็นผู้นำ,ไม่ชอบเสี่ยง,3
44,ผู้ที่ถือความคิดเห็นหรือความสำคัญของตนเป็นใหญ่ แสดงว่าเขามีแรงจูงใจแบบใด,แรงจูงใจใฝ่สัมพันธ์,แรงจูงใจใฝ่ก้าวร้าว,แรงจูงใจใฝ่อำนาจ,แรงจูงใจใฝ่พึ่งพา,2
45,ไม่มั่นใจในตนเอง ไม่กล้าตัดสินใจในเรื่องต่างๆ ด้วยตนเอง แสดงว่าพ่อแม่เลี้ยงดูลูกแบบใด,แรงจูงใจใฝ่สัมพันธ์,แรงจูงใจใฝ่ก้าวร้าว,แรงจูงใจใฝ่อำนาจ,แรงจูงใจใฝ่พึ่งพา,4
46,การจูงใจในการทำงานตามแนวคิดเฟรดเดอริก เทย์เลอร์ เชื่อว่า,ปริมาณงานและคุณภาพโดยจ่ายผลตอบแทนเป็นเงิน,การทำงานล่วงเวลาจูงใจทำให้คนทำงานและผลผลิตมากขึ้น,ปริมาณงานและคุณภาพโดยลดจำนวนชั่วโมงการทำงาน,เวลาการพักผ่อนนานขึ้นทำให้งานมีคุณภาพมากขึ้น,1
47,ทฤษฎีลำดับความต้องการของมาสโลว์ขั้นใดอยู่ในอุดมคติเข้าถึงได้ยาก,ความต้องการความมั่นคงปลอดภัย,ความต้องการสังคมและความรัก,ความต้องการยอมรับในคุณค่าตนเอง,ความต้องการความสำเร็จในชีวิต,4
48,ทฤษฎีสองปัจจัยประกอบด้วย,ปัจจัยพื้นฐาน กับปัจจัยสภาพแวดล้อม,ปัจจัยมูลเหตุจูงใจ กับปัจจัยพลานามัย,ปัจจัยมูลเหตุจูงใจ กับปัจจัยอนามัย,ปัจจัยภายใน กับปัจจัยสภาพแวดล้อม,3
49,"การน้อมนำแนวทางพระราชทาน ""เข้าใจ เข้าถึง และพัฒนา"" รัฐบาลนำมาใช้ในเรื่องใด",การจัดการปัญหาจราจรในพื้นที่กรุงเทพมหานคร,ความสามารถในการให้บริการประชาชนของข้าราชการ,ใช้เป็นเครื่องมือสื่อสารของรัฐเพื่อประโยชน์สาธารณะ,การส่งเสริมปรับปรุงสภาพแวดล้อม,2
50,"""การดำเนินชีวิตโดยใช้วิชาการอย่างเดียวยังไม่เพียงพอ จะต้องอาศัยความรู้รอบตัวและหลักศีลธรรมประกอบด้วย ผู้ที่มีความรู้ดีแต่ขาดความยั้งคิด นำความรู้ไปใช้ในทางมิชอบ ก็เท่ากับเป็นบุคคลที่เป็นภัยแก่สังคมของมนุษย์"" ข้อสรุปใดถูกต้อง",ความรู้เป็นพื้นฐานสำคัญของการดำเนินชีวิต,ความยั้งคิดจะช่วยให้เกิดความรอบคอบในการดำเนินชีวิต,ควรดำเนินชีวิตอย่างไม่ประมาท,หลักศีลธรรมจะเป็นเกราะการดำเนินชีวิต,3
51,"ขาดทุนคือกำไร หมายความว่า ""ถ้าเราทำอะไรที่เป็นการกระทำแล้ว เราก็เสียแต่ในที่สุดที่เราเสียมันเป็นการได้ การเสียคือการได้ ประเทศชาติก็จะก้าวหน้าและการที่คนอยู่ดีมีสุขนั้น เป็นการนับที่เป็นมูลค่าเงินมิได้"" จากพระราชดำรัสทรงให้ยึดถือหลักการใด",การให้และการเสียสละ,ความเมตตากรุณา,ความเพียรพยายาม,การลงทุนไม่แสวงหากำไร,1
52,ผู้บริหารควรใช้อะไรในการจูงใจลูกน้องเกิดความพึงพอใจในการทำงานหรือมีความสุขจากการทำงาน,ความสำเร็จของงาน,การยอมรับนับถือจากคนอื่น,ความรับผิดชอบหน้าที่เหมาะสมกับตำแหน่ง,โอกาสก้าวหน้าในหน้าที่การงาน,4
53,ข้อใดไม่ใช่หลักการพื้นฐานของจรรยาบรรณ,หลักความเสมอภาค,หลักความเคารพ,หลักความยุติธรรม,หลักประโยชน์เกื้อกูล,1
54,พระบรมราโชวาทในพิธีสวนสนามในโอกาสที่โรงเรียนนายร้อยตำรวจสถาปนาครบ 100 ปี ผู้ที่สามารถปฏิบัติหน้าที่ของตำรวจให้สำเร็จได้ครบถ้วน จะต้องเป็นบุคคลที่มีคุณสมบัติอย่างไร,มีความรู้ความสามารถจริง มีระเบียบวินัย มีความเข้มแข็ง อดทนและมีสติยั้งคิดสูง,มีความรู้ความสามารถ มีความเข้มแข็ง อดทน และมีความเสียสละ,ต้องใช้ความรู้ความสามารถและความอดทน เสียสละเป็นอย่างสูง,ต้องยึดม่นในหลักการและเหตุผล ความถูกต้องเป็นธรรม,2
55,"""นายตำรวจถือว่าเป็นข้าราชการพลเรือน แต่ที่ได้รับกระบี่ก็เพราะมีหน้าที่รับผิดชอบกว้างขวางมาก ทางราชการจึงมอบอาวุธหรืออำนาจให้ควบคู่ไปกับหน้าที่สำหรับเป็นเครื่องมือปฏิบัติงาน ทุกคนจึงควรระมัดระวังใช้อำนาจที่มีอยู่ให้ถูกตรงตามหน้าที่"" การใช้อำนาจของตำรวจให้ถูกตรงหน้าที่อย่างไร",ให้กฎหมายเป็นเครื่องมือในการรักษาความสงบสุข,ไม่ใช้อำนาจในการแสวงหาผลประโยชน์เบียดบังประชาชน,ใช้อำนาจรักษาความสงบสุข ปกป้องสุจริตชน ผดุงความถูกต้องเป็นธรรม,ถูกทุกข้อ,3
56,ผู้ที่เป็นตำรวจควรต้องทราบตระหนักถึงความรับผิดชอบในหน้าที่และสิทธิของตนดังกล่าวแล้ว ตั้งใจพยายามฝึกฝนตนเองให้มีความรู้ความสามารถจริง มีระเบียบวินัย มีความเข้มแข็ง อดทน และสติยั้งคิดสูง เพื่อใช้อำนาจที่มีอยู่ด้วยความเที่ยงตรง ด้วยความฉลาดรอบคอบ และด้วยความสังวรระวัง มิให้เกินขอบเขตและความจำเป็น การมีสติยั้งคิดสูง หมายความว่าอย่างไร,ความคิดวินิจฉัยที่ถ่องแท้เที่ยงตรง,รักษาอุดมคติให้มั่นคงเหนียวแน่น,ความยั้งคิดและความสุขุมรอบคอบ ไม่กระทำการใดๆ โดยประมาทพลั้งเผลอ,ระมัดระวังตั้งตัวตั้งใจอยู่ในความเป็นกลางอย่างเคร่งครัด,3
57,ตำรวจต้องระมัดระวังตั้งใจปฏิบัติหน้าที่ให้ถูกตรงและได้ผลตามเป้าหมาย คือให้กฎหมายเป็นเครื่องมือในการรักษาความสงบสุข และเป็นการผดุงความถูกต้องเป็นธรรมเสมอ แต่การจะทำหน้าที่ให้ได้ผลสมบูรณ์ ดังนั้นทุกคนจะต้องตั้งตนตั้งใจให้หนักแน่นมั่นคงอยู่ใน…….เป็นเบื้องต้นก่อน,ความสุจริตยุติธรรม,ศีลในธรรม,คุณธรรมความดี,ความถูกต้องเที่ยงตรง,1
58,สารัตถะของพระบรมราโชวาทที่พระราชทานแก่คณะบุคคลในวโรกาสต่างๆ คืออะไร,กระบวนการบริหารองค์การ,ภารกิจหน้าที่ที่บุคลการควรประพฤติ,แนวทางการปฏิบัติงานที่สอดคล้องกับสภาพบ้านเมือง,ถูกทุกข้อ,4
59,สิ่งที่เป็นเครื่องเหนี่ยวรั้งให้ข้าราชการตำรวจอยู่ในกรอบของศีลธรรมและคุณธรรม อีกทั้งเป็นแนวทางชี้นำให้ข้าราชการตำรวจบรรลุถึงปณิธานของการเป็นผู้พิทักษ์สันติราษฎร์ หมายถึงข้อใด,จริยธรรมของตำรวจ,จรรยาบรรณของตำรวจ,คุณธรรม ค่านิยมหลัก และอุดมคติตำรวจ,ถูกทุกข้อ,3
60,งานตำรวจนั้นเกี่ยวข้องกับประชาชนอย่างใกล้ชิด ต้องอาศัยความร่วมมือสนับสนุนจากประชาชนอย่างมาก ด้วยเหตุนี้ตำรวจจึงต้องทำตัวให้เป็นที่ศรัทธาเชื่อถือของประชาชน วิธีการทำให้ประชาชนเชื่อถือศรัทธาอย่างไร,ต้องประพฤติปฏิบัติให้ดีอยู่ในศีลธรรม,ปฏิบัติงานในหน้าที่ให้ถูกต้อง เที่ยงตรง ด้วยความสุภาพและเป็นมิตร,ช่วยเหลือเกื้อกูลประชาชนได้ต้องถือเป็นภาระต้องกระทำทันทีในทุกโอกาส,ถูกทุกข้อ,4
